,AC Power,DC scaled I_mp,DC scaled V_mp,DC scaled P_mp,Cell Temperature,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2023-08-09 22:10:00,-6.012,0.0,0.0,0.0,10.83,0.0,0.0,0.0,0.0,10.83,1.1,0,0.0,0.0
2023-08-09 23:10:00,-6.012,0.0,0.0,0.0,9.91,0.0,0.0,0.0,0.0,9.91,1.1,0,0.0,0.0
2023-08-10 00:10:00,-6.012,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,9.2,1.1,0,0.0,0.0
2023-08-10 01:10:00,-6.012,0.0,0.0,0.0,9.43,0.0,0.0,0.0,0.0,9.43,1.1,0,0.0,0.0
2023-08-10 02:10:00,-6.012,0.0,0.0,0.0,9.56,0.0,0.0,0.0,0.0,9.56,0.97,0,0.0,0.0
2023-08-10 03:10:00,-6.012,0.0,0.0,0.0,9.12,0.0,0.0,0.0,0.0,9.12,1.1,0,0.0,0.0
2023-08-10 04:10:00,-6.012,0.01571387746036977,348.68508708290216,5.479194730679087,8.68,0.0,0.0,0.0,0.0,8.68,1.1,0,0.0,0.0
2023-08-10 05:10:00,-6.012,0.06578066388731241,376.6616088697773,24.77705069231715,8.024843831432484,0.0,1.78,0.03,2.6,7.97,1.17,0,1.81,1.81
2023-08-10 06:10:00,391.96115721966225,1.0547572376854268,422.5705438379604,445.7093395457556,10.162388053675016,0.0,41.97,0.6,12.39,8.73,0.69,0,42.57,42.57
2023-08-10 07:10:00,2262.0697811139335,5.396582750947271,432.10173185307383,2331.872752772741,17.693671938387027,52.33,166.47,2.75,22.51,10.78,1.03,0,169.22,221.55
2023-08-10 08:10:00,3222.5678880043138,7.774930640806042,424.68934801172423,3301.9302246802954,23.40527779709339,70.06,245.3,4.05,32.57,12.3,0.55,0,249.35,319.41
2023-08-10 09:10:00,4383.5783425280815,10.853033865135043,412.39146704925446,4475.69855757828,30.99186581193947,119.59,320.84,5.57,42.12,13.81,0.14,0,326.41,446.0
2023-08-10 10:10:00,8414.270290634098,22.820379458314253,375.22959389805595,8562.881716742795,49.7641532129942,712.43,218.99,10.09,50.43,14.15,0.21,0,229.08,941.51
2023-08-10 11:10:00,7763.6795947732035,20.605720417940283,383.4884428064815,7902.055635981642,45.81696378990375,499.31,340.18,9.85,56.31,15.27,0.41,0,350.03000000000003,849.34
2023-08-10 12:10:00,7962.02938955265,20.953078747372732,386.7660055115891,8103.938570291123,43.864565214556734,538.29,315.31,10.41,58.21,15.7,0.83,0,325.72,864.01
2023-08-10 13:10:00,7989.272282058884,20.726426533384473,392.3534177696318,8132.084288524579,40.792876257288206,631.23,212.8,10.85,55.44,15.97,1.38,0,223.65,854.88
2023-08-10 14:10:00,5048.361120898012,12.41200214379962,414.84143614831294,5149.012794809774,29.780460440421272,153.19,350.38,7.11,48.98,15.89,1.72,0,357.49,510.68
2023-08-10 15:10:00,5172.875429886259,12.736654382844574,414.1686270950325,5275.122659526665,30.151034941310748,377.6,138.17,8.39,40.35,16.43,1.93,0,146.56,524.1600000000001
2023-08-10 16:10:00,3117.4218727941916,7.571592418969107,422.04346171912977,3195.541075228042,24.71658629993907,214.08,91.06,6.5,30.65,16.24,1.72,0,97.56,311.64
2023-08-10 17:10:00,972.0871903835939,2.4581314216213235,419.0875674295441,1030.1723179094074,18.991413646482375,36.43,60.72,4.1,20.55,16.01,1.31,0,64.82,101.25
2023-08-10 18:10:00,489.3688307040403,1.3178943334069886,412.5314629935933,543.6728774313514,17.122842470150214,0.0,53.5,0.8,10.47,15.38,0.9,0,54.3,54.3
2023-08-10 19:10:00,-6.012,0.0,0.0,0.0,14.41,0.0,0.0,0.0,0.0,14.41,0.55,0,0.0,0.0
2023-08-10 20:10:00,-6.012,0.0,0.0,0.0,14.43,0.0,0.0,0.0,0.0,14.43,0.14,0,0.0,0.0
2023-08-10 21:10:00,-6.012,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,13.56,0.14,0,0.0,0.0
2023-08-10 22:10:00,-6.012,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,12.86,0.28,0,0.0,0.0
2023-08-10 23:10:00,-6.012,0.0,0.0,0.0,12.19,0.0,0.0,0.0,0.0,12.19,0.41,0,0.0,0.0
2023-08-11 00:10:00,-6.012,0.0,0.0,0.0,11.22,0.0,0.0,0.0,0.0,11.22,0.62,0,0.0,0.0
2023-08-11 01:10:00,-6.012,0.0,0.0,0.0,10.32,0.0,0.0,0.0,0.0,10.32,0.83,0,0.0,0.0
2023-08-11 02:10:00,-6.012,0.0,0.0,0.0,9.77,0.0,0.0,0.0,0.0,9.77,0.9,0,0.0,0.0
2023-08-11 03:10:00,-6.012,0.0,0.0,0.0,9.46,0.0,0.0,0.0,0.0,9.46,1.03,0,0.0,0.0
2023-08-11 04:10:00,-6.012,0.015643603370704334,348.42226134722665,5.450579662039902,8.76,0.0,0.0,0.0,0.0,8.76,1.17,0,0.0,0.0
2023-08-11 05:10:00,36.21792235334613,0.21907605615197312,398.11821073289246,87.21816748964221,8.363118608429703,0.0,8.02,0.12,2.4,8.12,1.24,0,8.139999999999999,8.139999999999999
2023-08-11 06:10:00,2535.153987504265,5.978120930115224,436.2240197312915,2607.7999425746298,16.064421350387406,163.71,79.82,2.17,12.21,8.51,1.1,0,81.99,245.7
2023-08-11 07:10:00,4811.056434015477,11.784922264199714,416.52727517128534,4908.74155881252,28.83487796398025,358.3,121.98,4.5,22.32,11.98,0.55,0,126.48,484.78
2023-08-11 08:10:00,6697.821672671846,17.20204679386925,396.4902169399854,6820.443265112999,39.4062429594604,557.49,143.95,6.86,32.38,14.78,0.55,0,150.81,708.3
2023-08-11 09:10:00,7932.01272123238,21.287964902552318,379.2198712300151,8072.819309094972,48.01406899627396,708.17,160.57,8.88,41.92,16.45,0.41,0,169.45,877.6199999999999
2023-08-11 10:10:00,8675.834822486595,23.987195977496377,368.0452977326455,8828.37468530897,53.43127015867992,814.71,164.96,10.48,50.2,17.82,0.41,0,175.44,990.15
2023-08-11 11:10:00,8841.51366723049,24.667209358605213,364.72235077922454,8996.682584433782,55.07431238332296,833.24,174.03,11.33,56.04,19.06,0.48,0,185.36,1018.6
2023-08-11 12:10:00,8915.613626790322,25.098590939289423,361.4471744512457,9071.814777713797,56.783207557843525,905.43,119.06,12.18,57.92,20.13,0.48,0,131.24,1036.67
2023-08-11 13:10:00,7908.957374448337,21.749116603240715,370.06798972224874,8048.651859596074,53.04561580181554,736.28,148.96,11.33,55.15,20.8,0.41,0,160.29000000000002,896.5699999999999
2023-08-11 14:10:00,6662.2671872819865,17.851376304188634,379.9803788741405,6783.172731490451,48.48978421115206,588.73,135.56,10.22,48.71,21.2,0.28,0,145.78,734.51
2023-08-11 15:10:00,4944.847297749555,12.876920588948526,391.61503638255675,5042.795724936371,42.5332,400.73,119.61,8.49,40.1,21.38,0.0,0,128.1,528.83
2023-08-11 16:10:00,2978.6535798409363,7.49664555083631,407.4764735238752,3054.706692313228,32.48557722030674,207.74,93.93,6.39,30.41,21.04,0.28,0,100.32,308.06
2023-08-11 17:10:00,920.0521008917596,2.390010137918158,409.00379012283497,977.5232048405261,23.956490627382717,35.06,59.22,4.05,20.31,20.42,0.41,0,63.27,98.33
2023-08-11 18:10:00,452.8188921550738,1.25290845039265,404.44888048481823,506.7374201112757,20.758037511921163,0.0,50.82,0.76,10.23,19.05,0.76,0,51.58,51.58
2023-08-11 19:10:00,-6.012,0.0,0.0,0.0,17.79,0.0,0.0,0.0,0.0,17.79,0.97,0,0.0,0.0
2023-08-11 20:10:00,-6.012,0.0,0.0,0.0,16.51,0.0,0.0,0.0,0.0,16.51,0.76,0,0.0,0.0
2023-08-11 21:10:00,-6.012,0.0,0.0,0.0,15.87,0.0,0.0,0.0,0.0,15.87,0.55,0,0.0,0.0
2023-08-11 22:10:00,-6.012,0.0,0.0,0.0,15.13,0.0,0.0,0.0,0.0,15.13,0.34,0,0.0,0.0
2023-08-11 23:10:00,-6.012,0.0,0.0,0.0,14.46,0.0,0.0,0.0,0.0,14.46,0.21,0,0.0,0.0
2023-08-12 00:10:00,-6.012,0.0,0.0,0.0,13.85,0.0,0.0,0.0,0.0,13.85,0.0,0,0.0,0.0
2023-08-12 01:10:00,-6.012,0.0,0.0,0.0,13.23,0.0,0.0,0.0,0.0,13.23,0.48,0,0.0,0.0
2023-08-12 02:10:00,-6.012,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,11.9,0.76,0,0.0,0.0
2023-08-12 03:10:00,-6.012,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,10.8,0.9,0,0.0,0.0
2023-08-12 04:10:00,-6.012,0.015576468774036137,345.2433423620593,5.377672141746484,10.14,0.0,0.0,0.0,0.0,10.14,0.9,0,0.0,0.0
2023-08-12 05:10:00,44.69711849167718,0.24118484437327004,396.95915452997394,95.74053190785662,9.760473745025037,0.0,8.92,0.13,2.21,9.47,0.9,0,9.05,9.05
2023-08-12 06:10:00,2421.3661433452535,5.756040242975596,433.0689159707168,2492.762108309262,17.53702671691028,153.91,80.43,2.09,12.02,9.83,0.83,0,82.52000000000001,236.43
2023-08-12 07:10:00,4681.178377325656,11.620590172477455,411.0728020909967,4776.908564151406,31.7994043061839,350.2,123.07,4.42,22.14,13.73,0.21,0,127.49,477.69
2023-08-12 08:10:00,6497.170833481382,16.893004697854742,391.66858920719744,6616.459317479324,42.15097842316363,538.95,149.51,6.73,32.19,16.71,0.34,0,156.23999999999998,695.19
2023-08-12 09:10:00,7895.655272159929,21.07301278060256,381.3422576846872,8036.030269973249,46.8835537296187,694.74,165.22,8.78,41.71,19.0,0.9,0,174.0,868.74
2023-08-12 10:10:00,8790.5477291791,23.894914038528785,374.3741824906695,8945.638908859037,49.86304836089076,810.89,165.17,10.41,49.96,20.4,1.24,0,175.57999999999998,986.47
2023-08-12 11:10:00,8952.470321150851,24.411865850340803,373.192966921677,9110.336644782652,50.34049659201558,815.07,181.83,11.2,55.76,21.47,1.45,0,193.03,1008.1
2023-08-12 12:10:00,9037.924154544324,24.64324032094279,373.2189537714516,9197.324370120721,50.23688620909711,869.26,136.61,11.94,57.62,22.24,1.66,0,148.55,1017.81
2023-08-12 13:10:00,8106.361847145458,21.52752622672124,383.24891045367866,8250.400971153907,45.66320579110651,721.3,155.33,11.2,54.86,22.71,2.0,0,166.53,887.8299999999999
2023-08-12 14:10:00,6813.621040739397,17.67174346258849,392.5877855097401,6937.710632073842,41.48203009285269,576.87,140.68,10.1,48.44,22.9,2.07,0,150.78,727.65
2023-08-12 15:10:00,5043.934058172359,12.770010788318206,402.80422035669267,5143.814239535071,36.38119137618713,396.71,119.81,8.41,39.85,22.64,1.93,0,128.22,524.93
2023-08-12 16:10:00,2957.265445558846,7.380869405204065,410.9596926897884,3033.239822546124,30.54672006689699,198.49,98.71,6.24,30.17,22.2,1.66,0,104.95,303.44
2023-08-12 17:10:00,919.3607616964605,2.390860228414213,408.5632522274476,976.8176305421691,24.186314531042036,32.2,62.22,3.94,20.07,21.29,1.31,0,66.16,98.36
2023-08-12 18:10:00,459.6365185833991,1.2755557946335125,402.62924973014447,513.5760725822295,21.834192596236623,0.0,51.72,0.78,9.99,20.22,1.1,0,52.5,52.5
2023-08-12 19:10:00,-6.012,0.0,0.0,0.0,18.94,0.0,0.0,0.0,0.0,18.94,1.03,0,0.0,0.0
2023-08-12 20:10:00,-6.012,0.0,0.0,0.0,17.84,0.0,0.0,0.0,0.0,17.84,0.69,0,0.0,0.0
2023-08-12 21:10:00,-6.012,0.0,0.0,0.0,17.78,0.0,0.0,0.0,0.0,17.78,0.34,0,0.0,0.0
2023-08-12 22:10:00,-6.012,0.0,0.0,0.0,17.06,0.0,0.0,0.0,0.0,17.06,0.07,0,0.0,0.0
2023-08-12 23:10:00,-6.012,0.0,0.0,0.0,16.48,0.0,0.0,0.0,0.0,16.48,0.14,0,0.0,0.0
2023-08-13 00:10:00,-6.012,0.0,0.0,0.0,15.52,0.0,0.0,0.0,0.0,15.52,0.62,0,0.0,0.0
2023-08-13 01:10:00,-6.012,0.0,0.0,0.0,13.93,0.0,0.0,0.0,0.0,13.93,0.97,0,0.0,0.0
2023-08-13 02:10:00,-6.012,0.0,0.0,0.0,12.79,0.0,0.0,0.0,0.0,12.79,1.17,0,0.0,0.0
2023-08-13 03:10:00,-6.012,0.0,0.0,0.0,12.29,0.0,0.0,0.0,0.0,12.29,1.31,0,0.0,0.0
2023-08-13 04:10:00,-6.012,0.015511004436642342,340.9012710689048,5.287721128006797,12.04,0.0,0.0,0.0,0.0,12.04,1.45,0,0.0,0.0
2023-08-13 05:10:00,-6.012,0.10966255785646267,377.95363303183524,41.44736214941389,11.84367145884644,0.0,3.57,0.05,2.01,11.74,1.45,0,3.62,3.62
2023-08-13 06:10:00,1901.482642395781,4.582379162639288,429.4262643973143,1967.7939658642829,18.12293367103125,100.54,85.59,1.8,11.83,12.51,1.24,0,87.39,187.93
2023-08-13 07:10:00,4154.818524138468,10.28648024186475,412.5992974865675,4244.194521402853,30.779908747089465,276.36,142.22,4.03,21.95,16.56,0.69,0,146.25,422.61
2023-08-13 08:10:00,2343.4678000980507,5.856964864590468,412.0501074522142,2413.3630017983455,28.780411043124396,27.01,209.7,3.22,32.0,20.0,0.34,0,212.92,239.93
2023-08-13 09:10:00,7334.633169999697,20.224565634427293,369.10640812038065,7465.016777118344,54.03655653835486,648.99,175.47,8.43,41.5,21.95,0.14,0,183.9,832.89
2023-08-13 10:10:00,8272.824133442538,23.011607999168188,365.82619936640214,8418.249095645197,55.039864601138646,762.45,176.77,10.02,49.72,23.1,0.69,0,186.79,949.24
2023-08-13 11:10:00,8538.481254526701,23.673160667594118,367.021054126905,8688.54838273598,54.12843315705325,773.89,192.23,10.85,55.49,24.09,1.1,0,203.08,976.97
2023-08-13 12:10:00,8238.860144475644,22.371350758544164,374.7849072556024,8384.444619223525,50.16998795838955,693.35,218.49,10.88,57.32,24.45,1.59,0,229.37,922.72
2023-08-13 13:10:00,6730.534499434061,17.63239470485628,388.6644590917052,6853.085150454414,43.680027145674714,400.42,316.06,9.3,54.56,24.44,1.86,0,325.36,725.78
2023-08-13 14:10:00,6098.18619218197,15.846628770649259,391.98956904967764,6211.713182697027,42.14294236816998,412.61,230.2,8.99,48.16,22.95,1.31,0,239.19,651.8
2023-08-13 15:10:00,4513.161313840015,11.46670195666777,401.70972217707975,4606.285657300386,36.89803469596774,260.18,203.5,7.3,39.59,22.01,0.97,0,210.8,470.98
2023-08-13 16:10:00,2752.0991132334825,6.909568452564322,408.9833661430729,2825.89856432574,31.294210700464674,106.8,172.07,5.13,29.92,21.08,0.41,0,177.2,284.0
2023-08-13 17:10:00,881.906847454021,2.3009075569949298,408.1284710261352,939.0658832088207,24.095103433424406,30.34,60.49,3.83,19.83,20.91,0.69,0,64.32000000000001,94.66
2023-08-13 18:10:00,486.15945657720573,1.3415173182141054,402.74511229842017,540.2895429744153,22.220449688204468,0.0,54.39,0.82,9.74,20.2,0.34,0,55.21,55.21
2023-08-13 19:10:00,-6.012,0.0,0.0,0.0,19.55,0.0,0.0,0.0,0.0,19.55,0.55,0,0.0,0.0
2023-08-13 20:10:00,-6.012,0.0,0.0,0.0,18.44,0.0,0.0,0.0,0.0,18.44,0.97,0,0.0,0.0
2023-08-13 21:10:00,-6.012,0.0,0.0,0.0,18.42,0.0,0.0,0.0,0.0,18.42,0.62,0,0.0,0.0
2023-08-13 22:10:00,-6.012,0.0,0.0,0.0,17.95,0.0,0.0,0.0,0.0,17.95,0.34,0,0.0,0.0
2023-08-13 23:10:00,-6.012,0.0,0.0,0.0,17.34,0.0,0.0,0.0,0.0,17.34,0.28,0,0.0,0.0
2023-08-14 00:10:00,-6.012,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,16.8,0.07,0,0.0,0.0
2023-08-14 01:10:00,-6.012,0.0,0.0,0.0,16.34,0.0,0.0,0.0,0.0,16.34,0.07,0,0.0,0.0
2023-08-14 02:10:00,-6.012,0.0,0.0,0.0,15.73,0.0,0.0,0.0,0.0,15.73,0.21,0,0.0,0.0
2023-08-14 03:10:00,-6.012,0.0,0.0,0.0,14.93,0.0,0.0,0.0,0.0,14.93,0.41,0,0.0,0.0
2023-08-14 04:10:00,-6.012,0.015446292949650331,336.96671509062224,5.204886595571109,13.76,0.0,0.0,0.0,0.0,13.76,0.48,0,0.0,0.0
2023-08-14 05:10:00,-6.012,0.04375918765702474,357.45156540709684,15.641790128946404,13.361291287114943,0.0,0.89,0.01,1.81,13.33,0.55,0,0.9,0.9
2023-08-14 06:10:00,1082.8200594416494,2.7066822386204628,421.8638860415916,1141.851487464183,18.31734454880514,29.88,79.37,1.3,11.64,14.21,0.28,0,80.67,110.55
2023-08-14 07:10:00,3598.60635219535,8.9326584244086,412.14385597867766,3681.54028717618,30.650648045876142,201.48,161.53,3.68,21.77,16.78,0.21,0,165.21,366.69
2023-08-14 08:10:00,6234.408442949446,16.05194700653251,395.5990011830096,6350.134202826863,40.10880600847349,488.55,165.52,6.4,31.81,18.91,0.9,0,171.92000000000002,660.47
2023-08-14 09:10:00,7798.665758155589,20.70559052811887,383.35561337822605,7937.604357265398,45.861613304023706,678.45,166.48,8.57,41.29,20.37,1.24,0,175.04999999999998,853.5
2023-08-14 10:10:00,8665.714012090391,23.492743375070447,375.37957272767653,8818.695970334898,49.439631708574375,793.04,166.44,10.18,49.48,21.67,1.45,0,176.62,969.66
2023-08-14 11:10:00,8884.14793180419,24.191763975644847,373.7156746295518,9040.841394637002,50.1264540193209,811.2,176.65,11.04,55.21,22.65,1.66,0,187.69,998.89
2023-08-14 12:10:00,8902.643711068642,24.261276900553703,373.4197880258055,9059.640877440135,50.268581232748716,851.04,139.06,11.7,57.01,23.37,1.79,0,150.76,1001.8
2023-08-14 13:10:00,7858.122955056219,20.92348726437065,382.24751256624995,7997.950961017289,46.419395411662464,684.84,166.88,10.84,54.26,23.84,1.93,0,177.72,862.5600000000001
2023-08-14 14:10:00,6670.651292556787,17.422198808921234,389.86985595681887,6792.390140085183,43.050720420757955,570.1,137.12,9.91,47.88,24.04,1.86,0,147.03,717.13
2023-08-14 15:10:00,4909.722481453715,12.508959340468614,400.33157823598407,5007.731434859554,37.731297404117754,384.61,121.2,8.2,39.32,23.93,1.79,0,129.4,514.01
2023-08-14 16:10:00,2860.1260330821547,7.17892958949703,408.83749875978424,2935.0156171425706,31.556482623287135,193.28,95.78,6.07,29.67,23.33,1.59,0,101.85,295.13
2023-08-14 17:10:00,879.5116123742391,2.3065530651283916,406.0654669954344,936.6115475411111,25.17693682341486,28.02,63.09,3.76,19.58,22.46,1.45,0,66.85000000000001,94.87
2023-08-14 18:10:00,448.33010750207717,1.253427888190156,400.6289584191744,502.15950929916767,22.68882781121542,0.0,50.82,0.76,9.49,21.17,1.31,0,51.58,51.58
2023-08-14 19:10:00,-6.012,0.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,19.75,1.24,0,0.0,0.0
2023-08-14 20:10:00,-6.012,0.0,0.0,0.0,18.62,0.0,0.0,0.0,0.0,18.62,1.31,0,0.0,0.0
2023-08-14 21:10:00,-6.012,0.0,0.0,0.0,17.14,0.0,0.0,0.0,0.0,17.14,1.1,0,0.0,0.0
2023-08-14 22:10:00,-6.012,0.0,0.0,0.0,16.09,0.0,0.0,0.0,0.0,16.09,0.97,0,0.0,0.0
2023-08-14 23:10:00,-6.012,0.0,0.0,0.0,15.59,0.0,0.0,0.0,0.0,15.59,0.83,0,0.0,0.0
2023-08-15 00:10:00,-6.012,0.0,0.0,0.0,15.68,0.0,0.0,0.0,0.0,15.68,0.55,0,0.0,0.0
2023-08-15 01:10:00,-6.012,0.0,0.0,0.0,15.39,0.0,0.0,0.0,0.0,15.39,0.34,0,0.0,0.0
2023-08-15 02:10:00,-6.012,0.0,0.0,0.0,15.18,0.0,0.0,0.0,0.0,15.18,0.14,0,0.0,0.0
2023-08-15 03:10:00,-6.012,0.0,0.0,0.0,14.81,0.0,0.0,0.0,0.0,14.81,0.14,0,0.0,0.0
2023-08-15 04:10:00,-6.012,0.015381653340055809,335.6777356640135,5.163278563958744,14.3,0.0,0.0,0.0,0.0,14.3,0.21,0,0.0,0.0
2023-08-15 05:10:00,-6.012,0.06580897107655737,363.9450843072342,23.950851526630007,13.9084662056861,0.0,1.78,0.03,1.61,13.84,0.21,0,1.81,1.81
2023-08-15 06:10:00,2251.1891811381074,5.48030611534478,423.44211539993444,2320.5924145207905,22.359121028138194,144.43,78.4,1.94,11.45,13.7,0.14,0,80.34,224.77
2023-08-15 07:10:00,4583.414927156923,11.465465070722225,407.98625899361764,4677.752201825954,33.4695978056523,343.98,122.85,4.29,21.58,15.32,0.14,0,127.14,471.12
2023-08-15 08:10:00,6481.162659300988,16.79727062919647,392.9391013403827,6600.304426007666,41.46127900815937,534.09,150.59,6.6,31.61,18.57,0.76,0,157.19,691.28
2023-08-15 09:10:00,7859.304580318747,20.964985781279964,381.54551063593186,7999.0962053935145,46.802377321362684,690.57,165.03,8.64,41.08,20.23,1.1,0,173.67000000000002,864.24
2023-08-15 10:10:00,8730.230283782668,23.794781341138773,373.36646327154494,8884.173353660732,50.473098667860214,805.89,166.07,10.28,49.24,21.55,1.31,0,176.35,982.24
2023-08-15 11:10:00,8988.177932256438,24.634795967543905,371.2845285075664,9146.518605689636,51.34242869411925,835.39,170.8,11.2,54.92,22.6,1.52,0,182.0,1017.39
2023-08-15 12:10:00,8927.28188549868,24.25678727816574,374.5266421781945,9084.81308932216,49.64038051160696,841.9,148.08,11.67,56.7,23.42,1.93,0,159.75,1001.65
2023-08-15 13:10:00,7958.0371754016005,21.15366937799566,382.891932555747,8099.569348786084,45.984359497043215,695.02,166.25,10.93,53.95,23.98,2.14,0,177.18,872.2
2023-08-15 14:10:00,6737.638682083165,17.50621570914955,391.89102814960677,6860.528873267416,41.90596903012235,570.51,140.28,9.94,47.59,23.94,2.21,0,150.22,720.73
2023-08-15 15:10:00,4960.936761279321,12.550809872011484,403.1425762324044,5059.765825605803,36.19072068205318,384.57,123.1,8.21,39.05,23.61,2.34,0,131.31,515.88
2023-08-15 16:10:00,2882.1553070017103,7.186594361206105,411.5130843087818,2957.377611256024,30.128058948459984,188.63,100.91,6.04,29.41,22.76,2.21,0,106.95,295.58
2023-08-15 17:10:00,864.4159725582699,2.264972029933591,406.8106988052541,921.4148542716391,24.642825957793278,26.77,62.65,3.75,19.32,22.08,1.66,0,66.4,93.17
2023-08-15 18:10:00,402.9736166610098,1.1438049392213543,399.07280340724486,456.4614436461192,22.65791836837913,0.0,46.37,0.7,9.23,21.17,0.97,0,47.07,47.07
2023-08-15 19:10:00,-6.012,0.0,0.0,0.0,20.22,0.0,0.0,0.0,0.0,20.22,0.83,0,0.0,0.0
2023-08-15 20:10:00,-6.012,0.0,0.0,0.0,18.85,0.0,0.0,0.0,0.0,18.85,1.03,0,0.0,0.0
2023-08-15 21:10:00,-6.012,0.0,0.0,0.0,18.77,0.0,0.0,0.0,0.0,18.77,0.48,0,0.0,0.0
2023-08-15 22:10:00,-6.012,0.0,0.0,0.0,18.35,0.0,0.0,0.0,0.0,18.35,0.28,0,0.0,0.0
2023-08-15 23:10:00,-6.012,0.0,0.0,0.0,17.41,0.0,0.0,0.0,0.0,17.41,0.48,0,0.0,0.0
2023-08-16 00:10:00,-6.012,0.0,0.0,0.0,15.87,0.0,0.0,0.0,0.0,15.87,0.83,0,0.0,0.0
2023-08-16 01:10:00,-6.012,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,14.7,0.97,0,0.0,0.0
2023-08-16 02:10:00,-6.012,0.0,0.0,0.0,14.22,0.0,0.0,0.0,0.0,14.22,0.97,0,0.0,0.0
2023-08-16 03:10:00,-6.012,0.0,0.0,0.0,13.82,0.0,0.0,0.0,0.0,13.82,0.97,0,0.0,0.0
2023-08-16 04:10:00,-6.012,0.015317710999060055,336.83176735696486,5.159491667676619,13.75,0.0,0.0,0.0,0.0,13.75,0.97,0,0.0,0.0
2023-08-16 05:10:00,-6.012,0.04374553146397335,357.4082282315911,15.635012893588037,13.378449681995777,0.0,0.89,0.01,1.41,13.35,0.97,0,0.9,0.9
2023-08-16 06:10:00,150.98756989054718,0.5049086827618711,401.6259810841079,202.78444507212103,14.057789649373474,0.0,19.58,0.28,11.26,13.43,0.97,0,19.86,19.86
2023-08-16 07:10:00,2454.614655207436,6.043001877634417,417.9704898656136,2525.79645505368,25.807321486078987,82.74,162.18,2.85,21.39,16.74,0.34,0,165.03,247.77
2023-08-16 08:10:00,4368.172794554424,10.993199374563595,405.6822188936228,4459.745515012946,34.667100340727345,204.92,241.6,4.96,31.42,18.97,0.55,0,246.56,451.48
2023-08-16 09:10:00,7132.065526388139,19.018218161046093,381.7519768112055,7260.242378406116,47.230731033350665,558.72,216.4,7.97,40.86,20.45,0.62,0,224.37,783.09
2023-08-16 10:10:00,4702.15581564243,12.08896409437425,396.836807825789,4797.345921132057,39.624651462364966,131.32,358.77,6.27,48.99,21.46,0.34,0,365.04,496.36
2023-08-16 11:10:00,6684.258657512816,17.726845174831098,383.9247631149993,6805.774834523298,46.308571707978565,350.72,370.1,8.64,54.63,22.53,0.83,0,378.74,729.46
2023-08-16 12:10:00,6227.448513836489,16.283242173250468,389.5205679196223,6342.657738897266,43.450478074719456,274.53,386.84,8.39,56.38,22.55,1.03,0,395.23,669.76
2023-08-16 13:10:00,6167.322569115988,16.025814276270022,391.98235998173317,6281.836500641275,42.12113767800144,299.69,351.0,8.52,53.64,22.71,1.31,0,359.52,659.21
2023-08-16 14:10:00,1834.949946025516,4.59920624251437,413.1510319635672,1900.1668053080925,26.706479209315063,0.0,185.58,2.67,47.3,20.57,0.83,0,188.25,188.25
2023-08-16 15:10:00,816.5248202759519,2.136321466348591,408.73767874872954,873.195077216405,23.1670917010805,0.0,85.8,1.23,38.78,20.09,0.48,0,87.03,87.03
2023-08-16 16:10:00,2666.0296080382896,6.670299756527736,410.6306032331194,2739.0292127687144,30.237358490566038,92.27,177.22,4.85,29.15,19.86,0.21,0,182.07,274.34
2023-08-16 17:10:00,990.203326366584,2.549798544734535,411.1170119645101,1048.265558822718,23.39197614571455,19.03,82.53,3.36,19.06,19.35,0.14,0,85.89,104.92
2023-08-16 18:10:00,66.24930662672448,0.307483679667168,381.3758387959834,117.26684624914165,19.436799999999998,0.0,12.48,0.19,8.97,18.93,0.0,0,12.67,12.67
2023-08-16 19:10:00,-6.012,0.0,0.0,0.0,18.21,0.0,0.0,0.0,0.0,18.21,0.62,0,0.0,0.0
2023-08-16 20:10:00,-6.012,0.0,0.0,0.0,17.17,0.0,0.0,0.0,0.0,17.17,0.62,0,0.0,0.0
2023-08-16 21:10:00,-6.012,0.0,0.0,0.0,17.29,0.0,0.0,0.0,0.0,17.29,0.28,0,0.0,0.0
2023-08-16 22:10:00,-6.012,0.0,0.0,0.0,16.55,0.0,0.0,0.0,0.0,16.55,0.62,0,0.0,0.0
2023-08-16 23:10:00,-6.012,0.0,0.0,0.0,15.25,0.0,0.0,0.0,0.0,15.25,0.9,0,0.0,0.0
2023-08-17 00:10:00,-6.012,0.0,0.0,0.0,15.42,0.0,0.0,0.0,0.0,15.42,0.62,0,0.0,0.0
2023-08-17 01:10:00,-6.012,0.0,0.0,0.0,15.31,0.0,0.0,0.0,0.0,15.31,0.55,0,0.0,0.0
2023-08-17 02:10:00,-6.012,0.0,0.0,0.0,15.02,0.0,0.0,0.0,0.0,15.02,0.55,0,0.0,0.0
2023-08-17 03:10:00,-6.012,0.0,0.0,0.0,14.21,0.0,0.0,0.0,0.0,14.21,0.62,0,0.0,0.0
