,AC Power,DC scaled I_mp,DC scaled V_mp,DC scaled P_mp,Cell Temperature
2020-07-13 17:00:00,1107.9801741800493,1.7135070541287747,684.592052111568,1173.0533104936653,17.248620854439455
2020-07-13 18:00:00,410.3162481964286,0.7025071237590231,665.8180659535075,467.74193445979415,15.20544754510855
2020-07-13 19:00:00,-6.012,0.0,0.0,0.0,13.45
2020-07-13 20:00:00,-6.012,0.0,0.0,0.0,12.26
2020-07-13 21:00:00,-6.012,0.0,0.0,0.0,12.32
2020-07-13 22:00:00,-6.012,0.0,0.0,0.0,12.05
2020-07-13 23:00:00,-6.012,0.0,0.0,0.0,11.88
2020-07-14 00:00:00,-6.012,0.0,0.0,0.0,11.65
2020-07-14 01:00:00,-6.012,0.0,0.0,0.0,11.17
2020-07-14 02:00:00,-6.012,0.0,0.0,0.0,10.55
2020-07-14 03:00:00,-6.012,0.0,0.0,0.0,10.14
2020-07-14 04:00:00,885.7755766037178,1.3645595349679824,695.2086481127241,948.6535895744184,12.05495376548346
2020-07-14 05:00:00,3543.389138667335,5.147560999248795,707.0147523657142,3639.4015651712957,18.3424
2020-07-14 06:00:00,8335.989921495777,12.500012799051214,680.678975802573,8508.495909577234,30.06358601572665
2020-07-14 07:00:00,11252.330966247953,17.42268107183277,659.0573619311582,11482.546224970029,36.757506943267316
2020-07-14 08:00:00,12669.542249326676,19.91502038790915,649.3178130102536,12931.17748433178,39.42243421770274
2020-07-14 09:00:00,14363.584506892295,23.098731892113495,634.9016197000655,14665.422291320414,43.30198808637379
2020-07-14 10:00:00,14689.2121112707,23.78433018081232,630.6248309895321,14998.989200473996,44.519683587216925
2020-07-14 11:00:00,12245.591679883877,18.89304258472731,661.5415850156671,12498.533337269,35.55118516474854
2020-07-14 12:00:00,12483.819398496962,19.31859029159139,659.5782711990502,12742.122386530607,36.09978520007024
2020-07-14 13:00:00,11686.053189768394,18.08589278249942,659.4078068353566,11925.978894367348,36.48480188361236
2020-07-14 14:00:00,8856.451391186587,13.347356793475942,677.1852655942286,9038.633355170938,31.217297111833208
2020-07-14 15:00:00,5591.072546323,8.24838015119274,693.0751958251137,5716.747688527889,25.13877029796626
2020-07-14 16:00:00,2809.178306602151,4.159603627113905,695.9563831592866,2894.9026957024435,20.533871234707004
2020-07-14 17:00:00,1229.3671344148222,1.8891216590390127,685.9318902640786,1295.8087905234422,17.64878633096777
2020-07-14 18:00:00,335.1094314356859,0.5925772215688015,661.0482635947003,391.7221433638282,15.119654496798242
2020-07-14 19:00:00,-6.012,0.0,0.0,0.0,13.48
2020-07-14 20:00:00,-6.012,0.0,0.0,0.0,12.23
2020-07-14 21:00:00,-6.012,0.0,0.0,0.0,11.46
2020-07-14 22:00:00,-6.012,0.0,0.0,0.0,11.23
2020-07-14 23:00:00,-6.012,0.0,0.0,0.0,11.38
2020-07-15 00:00:00,-6.012,0.0,0.0,0.0,11.22
2020-07-15 01:00:00,-6.012,0.0,0.0,0.0,10.92
2020-07-15 02:00:00,-6.012,0.0,0.0,0.0,10.51
2020-07-15 03:00:00,-6.012,0.0,0.0,0.0,9.73
2020-07-15 04:00:00,877.1358302881105,1.345118825116756,698.8168258997581,939.9916678261034,10.826929299183032
2020-07-15 05:00:00,4367.803357007958,6.322774053503064,707.8563180567861,4475.6155614176605,19.18756799484732
2020-07-15 06:00:00,7180.356781369167,10.747062606875305,682.224496085792,7331.909371377962,29.41180644868439
2020-07-15 07:00:00,4105.358354270632,6.069808152465216,693.3661155422587,4208.599300761541,23.663812864173785
2020-07-15 08:00:00,9696.896830579792,15.061922443206742,656.8869534942871,9893.980347485307,37.89025471259336
2020-07-15 09:00:00,13350.953966394078,21.69077758089688,628.2294717326315,13626.785741116855,46.088667796224414
2020-07-15 10:00:00,9386.819641002478,14.44251958097966,663.1965272628859,9578.228831031938,35.83185254012869
2020-07-15 11:00:00,5725.233128350962,8.582886242802976,681.8599159979736,5852.326092537802,28.952361859912422
2020-07-15 12:00:00,4121.91903591245,6.1603947850074885,685.8338567436637,4225.007314465239,26.180146582632766
2020-07-15 13:00:00,3489.300437697708,5.21778824891664,686.8115266594928,3583.637113024399,24.916386173734825
2020-07-15 14:00:00,1277.5619012472448,1.9760824377478896,680.3384480023504,1344.4048588221003,19.761821032533792
2020-07-15 15:00:00,2593.98227676796,3.8578489026053586,693.8776327658392,2676.875064108097,20.679752910956672
2020-07-15 16:00:00,1641.5445348378548,2.4734271469669165,692.4944366475055,1712.8345387275015,17.7896409017917
2020-07-15 17:00:00,1558.1323804093504,2.350117630456862,692.9310455081118,1628.4694667395197,17.246942493567904
2020-07-15 18:00:00,411.47519198710535,0.7024211575815327,667.6030429619956,468.9385022423187,14.666884083165288
2020-07-15 19:00:00,-6.012,0.0,0.0,0.0,12.84
2020-07-15 20:00:00,-6.012,0.0,0.0,0.0,10.97
2020-07-15 21:00:00,-6.012,0.0,0.0,0.0,9.85
2020-07-15 22:00:00,-6.012,0.0,0.0,0.0,9.14
2020-07-15 23:00:00,-6.012,0.0,0.0,0.0,8.88
2020-07-16 00:00:00,-6.012,0.0,0.0,0.0,8.77
2020-07-16 01:00:00,-6.012,0.0,0.0,0.0,8.61
2020-07-16 02:00:00,-6.012,0.0,0.0,0.0,8.37
2020-07-16 03:00:00,-6.012,0.0,0.0,0.0,8.3
2020-07-16 04:00:00,44.06142515938817,0.15235628355249928,640.9028943817937,97.64558310605005,8.992106609136195
2020-07-16 05:00:00,265.859227936675,0.4802891041768965,670.2465316647614,321.91210627094017,10.508075537066775
2020-07-16 06:00:00,2099.9296955462714,3.0866455357110496,705.3204865577518,2177.0743310790294,15.453593653917107
2020-07-16 07:00:00,5779.4827257799525,8.494059691669198,695.5851378875982,5908.341681855209,24.418890537247005
2020-07-16 08:00:00,5303.506489109393,7.827066009745187,693.062637886537,5424.647015626051,24.946204714553925
2020-07-16 09:00:00,8934.740269313977,13.63554952604697,668.6722558578789,9117.713661443657,34.051417745068534
2020-07-16 10:00:00,8152.895348194597,12.450207825754834,668.338733040194,8320.956124352095,34.17484075352152
2020-07-16 11:00:00,6528.0411041426905,9.837571976992418,677.8132250904171,6668.03638878434,30.68802139476348
2020-07-16 12:00:00,7316.559393449181,11.142981572533696,670.342323638941,7469.6121595981385,33.405580132375405
2020-07-16 13:00:00,6457.180457896361,9.709311618474693,679.357497700468,6596.0936455210485,30.14586468256728
2020-07-16 14:00:00,5384.098593877803,7.952474594407615,692.4210284214288,5506.460637155006,25.217342043705383
2020-07-16 15:00:00,3721.7403182435473,5.462530755210391,699.284103013924,3819.8609193432712,21.171847964415143
2020-07-16 16:00:00,1438.1940255599816,2.174328729933697,693.1622339363972,1507.1625597529307,16.55082858118275
2020-07-16 17:00:00,1284.5116609850859,1.9544137607803678,691.6161012293053,1351.704025419822,16.163636987754796
2020-07-16 18:00:00,143.88609682915606,0.30713952110301024,646.1702360263569,198.46441684415439,13.653010313848721
2020-07-16 19:00:00,-6.012,0.0,0.0,0.0,13.09
2020-07-16 20:00:00,-6.012,0.0,0.0,0.0,11.84
2020-07-16 21:00:00,-6.012,0.0,0.0,0.0,11.66
2020-07-16 22:00:00,-6.012,0.0,0.0,0.0,11.47
2020-07-16 23:00:00,-6.012,0.0,0.0,0.0,11.17
2020-07-17 00:00:00,-6.012,0.0,0.0,0.0,10.83
2020-07-17 01:00:00,-6.012,0.0,0.0,0.0,10.4
2020-07-17 02:00:00,-6.012,0.0,0.0,0.0,10.0
2020-07-17 03:00:00,-6.012,0.0,0.0,0.0,9.75
2020-07-17 04:00:00,43.642585378456694,0.15226250427186877,638.3461755866437,97.19618728719243,9.722308383617921
2020-07-17 05:00:00,2066.511543021733,3.0244623588793846,708.6734141895708,2143.356065954897,14.246947065236409
2020-07-17 06:00:00,5509.542653317239,8.028560942952952,701.8039170904767,5634.475518363993,22.18839355727456
2020-07-17 07:00:00,10361.746583699167,15.825946526799363,668.1188381638636,10573.613006328624,34.00226925929851
2020-07-17 08:00:00,3894.6218082877026,5.691331085677693,701.9979347425107,3995.302668081591,20.528142998015305
2020-07-17 09:00:00,6514.874065279313,9.607326163866185,692.7741567315358,6655.707281617215,25.700016136441267
2020-07-17 10:00:00,7854.729397350943,11.657271650742588,687.8844019738926,8018.855338118279,27.63508660457829
2020-07-17 11:00:00,14834.853230462708,23.44509102640613,646.1943673726157,15150.085763801899,39.28473881006272
2020-07-17 12:00:00,8798.892170363371,13.156403853959919,682.5891778567249,8980.418890225548,29.42
2020-07-17 13:00:00,1400.8652236430703,2.1364529897083737,687.7150053906465,1469.2707793341572,18.106777325500218
2020-07-17 14:00:00,4803.770856273542,7.0263975524169595,699.8807842483452,4917.640629426236,22.271220268872803
2020-07-17 15:00:00,4701.130276814374,6.855003344022475,702.2003356387106,4813.585648977066,21.405855831018172
2020-07-17 16:00:00,462.9963087137613,0.7737555811079392,673.4228047701483,521.0646536362643,13.769181826094526
2020-07-17 17:00:00,535.9237337339958,0.8781056765780666,677.3628860856975,594.7961953751533,13.691418151408861
2020-07-17 18:00:00,-6.012,0.08765148539351726,613.1663153864848,53.744938336895274,12.09367145884644
2020-07-17 19:00:00,-6.012,0.0,0.0,0.0,10.67
2020-07-17 20:00:00,-6.012,0.0,0.0,0.0,9.92
2020-07-17 21:00:00,-6.012,0.0,0.0,0.0,9.27
2020-07-17 22:00:00,-6.012,0.0,0.0,0.0,8.61
2020-07-17 23:00:00,-6.012,0.0,0.0,0.0,8.12
2020-07-18 00:00:00,-6.012,0.0,0.0,0.0,7.98
2020-07-18 01:00:00,-6.012,0.0,0.0,0.0,7.61
2020-07-18 02:00:00,-6.012,0.0,0.0,0.0,7.63
2020-07-18 03:00:00,-6.012,0.0,0.0,0.0,7.49
2020-07-18 04:00:00,90.64896625819648,0.22061198278625788,656.5312105027334,144.8386521100701,7.703713843862764
2020-07-18 05:00:00,2418.9616905036173,3.4787733956252884,718.8017573837136,2500.548430315166,12.054696873005744
2020-07-18 06:00:00,1341.526387268696,1.994770256426506,706.7148386107295,1409.7337398359418,11.639514256096668
2020-07-18 07:00:00,1614.583312787311,2.3859620885735024,706.6125656593875,1685.9507929729534,13.090280791320996
2020-07-18 08:00:00,3721.42771479522,5.354752286128423,713.4270710879654,3820.2252398941873,16.510305657066272
2020-07-18 09:00:00,2362.979789237906,3.4417120920045905,709.9795531215606,2443.5452130544904,14.769674669905658
2020-07-18 10:00:00,1968.1789981816116,2.891329599177241,706.8612386220581,2043.7688217390437,14.482659624783226
2020-07-18 11:00:00,2779.0920758052616,4.038608926136116,709.3920603084042,2864.957106891612,16.056693938435114
2020-07-18 12:00:00,2809.604196961839,4.0847427877387785,708.9427712699843,2895.848871864611,16.27523454951601
2020-07-18 13:00:00,2227.0588134584623,3.2582546622032575,707.6943608070409,2305.848450514495,15.099806403574087
2020-07-18 14:00:00,2337.5597217956115,3.4185705473122168,707.2282559772917,2417.709686110954,15.592064309694933
2020-07-18 15:00:00,2399.403490540169,3.5094816648111227,706.7460168418156,2480.3121877846447,15.931042922149796
2020-07-18 16:00:00,1877.7076331159235,2.7723832553445766,704.1318027330894,1952.1232194528075,15.023804358214662
2020-07-18 17:00:00,1298.0655342593068,1.9532638234907698,699.1337404537525,1365.5926430101001,13.823636987754796
2020-07-18 18:00:00,371.1757528145378,0.6363004246648283,673.1335334833517,428.31515321159304,12.129155442936852
2020-07-18 19:00:00,-6.012,0.0,0.0,0.0,11.27
2020-07-18 20:00:00,-6.012,0.0,0.0,0.0,10.94
2020-07-18 21:00:00,-6.012,0.0,0.0,0.0,10.7
2020-07-18 22:00:00,-6.012,0.0,0.0,0.0,10.65
2020-07-18 23:00:00,-6.012,0.0,0.0,0.0,10.65
2020-07-19 00:00:00,-6.012,0.0,0.0,0.0,10.69
2020-07-19 01:00:00,-6.012,0.0,0.0,0.0,10.46
2020-07-19 02:00:00,-6.012,0.0,0.0,0.0,10.38
2020-07-19 03:00:00,-6.012,0.0,0.0,0.0,10.19
2020-07-19 04:00:00,658.9905152263101,1.0441749765343302,688.9002828224856,719.3324366506624,11.695627551084092
2020-07-19 05:00:00,1102.205224053608,1.673187031718276,697.774810651833,1167.5077642423225,12.973008711924843
2020-07-19 06:00:00,5245.666914130994,7.616657649958326,704.5888064310291,5366.6117225779035,21.0799499457017
2020-07-19 07:00:00,6150.083768476827,8.988572520090688,699.249306979091,6285.253105404716,23.39451228592703
2020-07-19 08:00:00,1842.7344471753447,2.756034577555206,695.3717930335074,1916.4687058569089,17.73113639158775
2020-07-19 09:00:00,2297.9989448611136,3.4228955809324955,694.5038845060101,2377.2142772160737,19.62882902899654
2020-07-19 10:00:00,2774.515340613522,4.11212466691012,695.4489688037071,2859.772859194931,20.61812770167607
2020-07-19 11:00:00,4567.8216212225925,6.759603682605846,692.010578429536,4677.717254354494,24.648042779236995
2020-07-19 12:00:00,2133.238149686477,3.21787848934699,686.8444852159442,2210.1820945029936,21.5972316735162
2020-07-19 13:00:00,4140.207333079646,6.158435298429083,689.0915083567652,4243.725468912043,25.123794048642246
2020-07-19 14:00:00,6278.736267992485,9.409142763374856,681.7666643439773,6414.839876122347,29.2687897359528
2020-07-19 15:00:00,4228.241051449924,6.295418249632135,688.2750585533806,4332.979364383578,25.50378906623339
2020-07-19 16:00:00,2890.933438246837,4.319966318695414,689.2288004103104,2977.4452036473845,22.93529891906693
2020-07-19 17:00:00,1346.230543979299,2.0656255037725524,684.5097846130533,1413.9408686785794,18.829633115373042
2020-07-19 18:00:00,333.9481349715154,0.5926602891327006,658.9277484690368,390.52030992521884,15.756356903498364
2020-07-19 19:00:00,-6.012,0.0,0.0,0.0,14.71
2020-07-19 20:00:00,-6.012,0.0,0.0,0.0,13.78
2020-07-19 21:00:00,-6.012,0.0,0.0,0.0,13.06
2020-07-19 22:00:00,-6.012,0.0,0.0,0.0,12.35
2020-07-19 23:00:00,-6.012,0.0,0.0,0.0,11.73
2020-07-20 00:00:00,-6.012,0.0,0.0,0.0,10.94
2020-07-20 01:00:00,-6.012,0.0,0.0,0.0,10.36
2020-07-20 02:00:00,-6.012,0.0,0.0,0.0,9.43
2020-07-20 03:00:00,-6.012,0.0,0.0,0.0,9.03
2020-07-20 04:00:00,58.72233799300268,0.17465632888910962,643.981812475164,112.47549923826716,9.29772053904234
2020-07-20 05:00:00,2953.11692849336,4.2909833527870145,708.750351406601,3041.2359591676714,16.659955064835025
2020-07-20 06:00:00,7609.9581595418595,11.420942647549758,680.2432425417941,7769.019059453109,30.151356680439847
2020-07-20 07:00:00,10426.783131542785,16.443925395968204,646.9281657337156,10638.03849387577,41.05444985008768
2020-07-20 08:00:00,12830.38576867956,21.157652772029987,618.8170076599614,13092.715377496083,49.493851897946485
2020-07-20 09:00:00,13690.84694897558,23.12423765845861,604.2372668651984,13972.526161088328,53.88027097358149
2020-07-20 10:00:00,13301.185528457008,22.286989430401064,609.0466197224808,13573.81557637643,52.50039862110476
2020-07-20 11:00:00,9441.177592915752,14.972773684320059,643.2945924307006,9631.904344811792,42.47901370687532
2020-07-20 12:00:00,12150.575681835691,20.0747165680322,617.5380066470573,12396.90045342726,50.24869619637022
2020-07-20 13:00:00,9660.39365327826,15.43173276091288,638.6252407372322,9855.09404943062,44.00632461867259
2020-07-20 14:00:00,4961.818343483643,7.520924957801216,675.000271101408,5076.626385449166,30.678617000902847
2020-07-20 15:00:00,5231.641323144825,7.9380233664109445,674.0344405648523,5350.5011389695255,31.222926083026216
2020-07-20 16:00:00,2851.3413255061528,4.325833274319367,678.9280164996477,2936.9294046418245,26.237689199871184
2020-07-20 17:00:00,1368.449045220599,2.133269269469776,673.2040750981989,1436.125565488811,22.62229121757875
2020-07-20 18:00:00,326.75727615928906,0.5931501227824258,645.8403914078399,383.0803074614102,19.68898325739112
2020-07-20 19:00:00,-6.012,0.0,0.0,0.0,17.9
2020-07-20 20:00:00,-6.012,0.0,0.0,0.0,16.27
2020-07-20 21:00:00,-6.012,0.0,0.0,0.0,15.33
2020-07-20 22:00:00,-6.012,0.0,0.0,0.0,13.66
2020-07-20 23:00:00,-6.012,0.0,0.0,0.0,12.58
2020-07-21 00:00:00,-6.012,0.0,0.0,0.0,12.05
2020-07-21 01:00:00,-6.012,0.0,0.0,0.0,11.65
2020-07-21 02:00:00,-6.012,0.0,0.0,0.0,10.51
2020-07-21 03:00:00,-6.012,0.0,0.0,0.0,9.98
2020-07-21 04:00:00,880.124244239743,1.3525859796089634,697.1681695222253,942.9798915254071,11.37926407340151
2020-07-21 05:00:00,4481.981934428681,6.508372855877479,705.4526804415439,4591.349076491753,20.10689723964378
2020-07-21 06:00:00,7916.727964628012,12.104695324531882,667.5396357741366,8080.363908094907,34.426370582896624
2020-07-21 07:00:00,10865.411153681378,17.322276370662195,639.9476265328489,11085.34964955132,43.25854627922314
2020-07-21 08:00:00,12655.817026091516,20.9106382086227,617.5751868886226,12913.891299650535,49.9956796188374
2020-07-21 09:00:00,14086.402493254127,23.92388565572687,600.9732213787507,14377.614630419064,54.728400505913186
2020-07-21 10:00:00,13406.511614256138,22.4879007232554,608.3999951281993,13681.638690472013,52.65708118907027
2020-07-21 11:00:00,12690.778789334421,21.117678344075895,613.1938197184543,12949.229847389579,51.4402102747607
2020-07-21 12:00:00,12446.127925461897,20.708780270618707,613.210853143913,12698.848817315931,51.55541532931057
2020-07-21 13:00:00,9804.183663257312,15.816610181622547,632.3239303075811,10001.221114186475,46.090610893292364
2020-07-21 14:00:00,4105.750434436632,6.29361367543727,668.5694740625675,4207.717984940077,31.893309298110648
2020-07-21 15:00:00,5043.265075235676,7.722448091055046,668.0382969042668,5158.891070680018,33.06986255642521
2020-07-21 16:00:00,2158.5612478021103,3.332950919536069,670.6592057603841,2235.274216534402,26.98889083298564
2020-07-21 17:00:00,1345.99902969479,2.1119502025504078,669.204805711635,1413.3272249703941,23.787381884303635
2020-07-21 18:00:00,252.90002147649759,0.48339942256340895,638.006655535235,308.4120488773444,20.169306453322033
2020-07-21 19:00:00,-6.012,0.0,0.0,0.0,19.72
2020-07-21 20:00:00,-6.012,0.0,0.0,0.0,18.4
2020-07-21 21:00:00,-6.012,0.0,0.0,0.0,14.74
2020-07-21 22:00:00,-6.012,0.0,0.0,0.0,13.21
2020-07-21 23:00:00,-6.012,0.0,0.0,0.0,12.32
2020-07-22 00:00:00,-6.012,0.0,0.0,0.0,11.7
2020-07-22 01:00:00,-6.012,0.0,0.0,0.0,11.03
2020-07-22 02:00:00,-6.012,0.0,0.0,0.0,10.65
2020-07-22 03:00:00,-6.012,0.0,0.0,0.0,10.09
2020-07-22 04:00:00,244.85508068508287,0.4494940513389247,668.9392905505142,300.68423180933667,10.311789124021463
2020-07-22 05:00:00,1846.6545919060736,2.743541198464717,700.0352038422268,1920.5754221167956,16.23091154191809
2020-07-22 06:00:00,2097.2574772859357,3.1608979599543083,687.7145673767274,2173.795573051957,21.188041220726927
2020-07-22 07:00:00,4466.997558025161,6.7126398275253365,681.5252370713637,4574.833449828883,28.020266323621442
2020-07-22 08:00:00,1099.2672777364878,1.7482582041176906,665.7063313283585,1163.8265552778923,23.27342134329939
2020-07-22 09:00:00,3091.2879927468966,4.716852029085755,674.1306693558543,3179.774615620099,28.35443153450242
2020-07-22 10:00:00,2660.3099155517198,4.072737232149084,673.568940317393,2743.2693016498506,27.532821383610973
2020-07-22 11:00:00,10733.882117045297,17.285933605865406,633.4852290545366,10950.383609733159,45.46067201442819
2020-07-22 12:00:00,8782.25370268186,13.852396888970414,646.8489062965879,8960.407777216767,41.35930533342605
2020-07-22 13:00:00,3731.2960579679198,5.63434868118087,679.5099189160665,3828.595815494059,27.726591744168832
2020-07-22 14:00:00,3291.3757187464525,4.938057387182963,685.081548646,3382.9720021141243,25.132542938599542
2020-07-22 15:00:00,5410.251903066825,8.122334443604263,681.1242315545627,5532.318806329109,28.992726514150615
2020-07-22 16:00:00,1959.4918431786443,2.966258333416426,685.8202935243088,2034.3201608925801,21.30344313425077
2020-07-22 17:00:00,1232.4655256553017,1.9121949531112108,679.2105557678002,1298.782996839048,19.838469080510205
2020-07-22 18:00:00,316.22419200232616,0.571016887292846,652.4050378349,372.534293958656,17.37626893585188
2020-07-22 19:00:00,-6.012,0.0,0.0,0.0,16.43
2020-07-22 20:00:00,-6.012,0.0,0.0,0.0,15.4
2020-07-22 21:00:00,-6.012,0.0,0.0,0.0,14.69
2020-07-22 22:00:00,-6.012,0.0,0.0,0.0,12.75
2020-07-22 23:00:00,-6.012,0.0,0.0,0.0,12.44
2020-07-23 00:00:00,-6.012,0.0,0.0,0.0,12.05
2020-07-23 01:00:00,-6.012,0.0,0.0,0.0,11.27
2020-07-23 02:00:00,-6.012,0.0,0.0,0.0,10.78
2020-07-23 03:00:00,-6.012,0.0,0.0,0.0,10.65
2020-07-23 04:00:00,149.67295009741449,0.31175682599626575,655.6934151251601,204.41689792607178,10.987874800147583
2020-07-23 05:00:00,937.4227513021358,1.4439058608095336,693.1329825053592,1000.8187757598802,13.170227303933194
2020-07-23 06:00:00,6273.795925818455,9.27905860349908,690.850800141388,6410.445060786169,26.242034214335078
2020-07-23 07:00:00,8894.038457350847,13.660345448833814,664.3940467562169,9075.852192838567,35.482677021225044
2020-07-23 08:00:00,12448.095491124084,20.07422961003869,632.7937165474412,12702.846361763075,45.022188984465274
2020-07-23 09:00:00,11460.448986235006,18.23466822968807,641.2806083560333,11693.5391355048,42.60756610503013
2020-07-23 10:00:00,9006.172514071728,14.013655770764947,655.7476033927326,9189.42118644985,38.36368835321608
2020-07-23 11:00:00,6442.737803280499,9.86679681763324,666.9373920103637,6580.535737048469,34.28636105465753
2020-07-23 12:00:00,7165.4730425701855,11.029482516688162,663.2527366394527,7315.334462910423,35.7430813763968
2020-07-23 13:00:00,10930.245979790127,17.370072037588354,642.0112213160978,11151.781163200696,42.54838875337014
2020-07-23 14:00:00,8399.978113936959,12.995627183222329,659.6020217348052,8571.94196376524,37.100976229903644
2020-07-23 15:00:00,5371.892906378394,8.128708515829917,675.7564602224085,5493.027292836971,30.75354778141421
2020-07-23 16:00:00,2414.8919043665137,3.6732990996553294,679.2289568569836,2495.011115682587,24.98976579736381
2020-07-23 17:00:00,1339.4687635192972,2.0891909141966876,673.3842269595954,1406.8282087273465,22.392316324035043
2020-07-23 18:00:00,283.8921048203736,0.5272528405585394,644.4413621847115,339.7835387853036,19.037947049838774
2020-07-23 19:00:00,-6.012,0.0,0.0,0.0,16.54
2020-07-23 20:00:00,-6.012,0.0,0.0,0.0,16.43
2020-07-23 21:00:00,-6.012,0.0,0.0,0.0,15.8
2020-07-23 22:00:00,-6.012,0.0,0.0,0.0,14.3
2020-07-23 23:00:00,-6.012,0.0,0.0,0.0,12.94
2020-07-24 00:00:00,-6.012,0.0,0.0,0.0,12.02
2020-07-24 01:00:00,-6.012,0.0,0.0,0.0,11.36
2020-07-24 02:00:00,-6.012,0.0,0.0,0.0,10.91
2020-07-24 03:00:00,-6.012,0.0,0.0,0.0,10.65
2020-07-24 04:00:00,27.544974156287623,0.12838847004891019,629.8253474731717,80.86231276010376,10.677604009336811
2020-07-24 05:00:00,340.332477567762,0.5949800459312943,667.3906722394331,397.0841328231353,13.255831871923968
2020-07-24 06:00:00,3286.6583332402643,4.886334545659752,691.4121938842958,3378.471288267233,23.034118408481525
2020-07-24 07:00:00,8376.936485460625,12.931461392370938,661.0690317330517,8548.588661547998,36.61025909769593
2020-07-24 08:00:00,9038.127164443364,14.049681056649778,656.388906755649,9222.0547890399,38.14633157915988
2020-07-24 09:00:00,10935.074362224554,17.299832969427612,644.9190992014577,11156.992694978933,41.57583077112287
2020-07-24 10:00:00,10430.22399835352,16.27871626906744,653.7487726753193,10642.190781632593,38.77592458383971
2020-07-24 11:00:00,2435.7522456610427,3.654648281304821,688.5654531440567,2516.4645498988025,21.985573592131605
2020-07-24 12:00:00,1164.446930491197,1.8162164059793942,677.2163084701617,1229.9713698403098,20.025369460055025
2020-07-24 13:00:00,2563.517049068878,3.8377844375369308,689.4235137047914,2645.858831768277,22.060236108451207
2020-07-24 14:00:00,3511.1181520758387,5.235222095911853,688.7657092919866,3605.8414601918084,24.307692539191812
2020-07-24 15:00:00,2462.555203984229,3.674324764594365,692.3004090609722,2543.736537551539,20.837641545769678
2020-07-24 16:00:00,834.0743773874923,1.3250787600163207,676.2072697083147,896.0278904591155,17.63765715254326
2020-07-24 17:00:00,754.1128688439957,1.2082395804300181,674.6988307605889,815.1978321947978,17.29776608036975
2020-07-24 18:00:00,185.82514058633268,0.373274453490199,645.0698109264055,240.78808113658,15.726489562127783
2020-07-24 19:00:00,-6.012,0.0,0.0,0.0,14.9
2020-07-24 20:00:00,-6.012,0.0,0.0,0.0,13.99
2020-07-24 21:00:00,-6.012,0.0,0.0,0.0,13.3
2020-07-24 22:00:00,-6.012,0.0,0.0,0.0,12.78
2020-07-24 23:00:00,-6.012,0.0,0.0,0.0,12.31
2020-07-25 00:00:00,-6.012,0.0,0.0,0.0,12.0
2020-07-25 01:00:00,-6.012,0.0,0.0,0.0,11.79
2020-07-25 02:00:00,-6.012,0.0,0.0,0.0,11.6
2020-07-25 03:00:00,-6.012,0.0,0.0,0.0,11.36
2020-07-25 04:00:00,27.207727428203405,0.12826938263666737,627.5773568193096,80.49896011596435,11.313627898567102
2020-07-25 05:00:00,953.9400798006931,1.4666479889010797,693.7785048384006,1017.5288488640383,13.103485512814718
2020-07-25 06:00:00,659.2152938680584,1.0556828629671036,681.4838575465845,719.430829800644,14.049141989804685
2020-07-25 07:00:00,2042.6180685989868,3.030915077451156,699.0836751796917,2118.8632515020936,17.284436998963084
2020-07-25 08:00:00,3025.5914211636145,4.455619963780448,698.9511191703104,3114.260560281922,20.03222564531391
2020-07-25 09:00:00,3393.0538162162943,5.007872646442518,696.2065905912741,3486.5139412950466,21.647135470527402
2020-07-25 10:00:00,10663.53874744944,16.36563981048019,664.9001139039942,10881.515774100022,34.99481361131855
2020-07-25 11:00:00,11656.336414282452,18.064285666419025,658.5094948466,11895.50362895827,36.79481781103259
2020-07-25 12:00:00,10891.596558645051,16.82692862622588,660.4928010068759,11114.065220678713,36.39603889654907
2020-07-25 13:00:00,10509.27531802913,16.247657515421103,660.002942594003,10723.501770437497,36.66879552262337
2020-07-25 14:00:00,8430.988351432961,12.874990646718617,668.2925636486103,8604.260506247463,34.19665977249225
2020-07-25 15:00:00,4671.616268133861,7.006234221379764,682.609579564365,4782.522596185507,27.87463273405024
2020-07-25 16:00:00,2553.321244618335,3.8535271738028687,683.8744393719647,2635.3287355890684,23.855351545929437
2020-07-25 17:00:00,1225.2778664238006,1.9127498026056302,675.164615191395,1291.4209844336472,21.09903106705274
2020-07-25 18:00:00,240.7663124893084,0.4611373100862578,642.3650148046446,296.218475020533,18.44060439768862
2020-07-25 19:00:00,-6.012,0.0,0.0,0.0,17.44
2020-07-25 20:00:00,-6.012,0.0,0.0,0.0,16.53
2020-07-25 21:00:00,-6.012,0.0,0.0,0.0,15.14
2020-07-25 22:00:00,-6.012,0.0,0.0,0.0,13.87
2020-07-25 23:00:00,-6.012,0.0,0.0,0.0,13.24
2020-07-26 00:00:00,-6.012,0.0,0.0,0.0,12.79
2020-07-26 01:00:00,-6.012,0.0,0.0,0.0,12.18
2020-07-26 02:00:00,-6.012,0.0,0.0,0.0,12.0
2020-07-26 03:00:00,-6.012,0.0,0.0,0.0,11.75
2020-07-26 04:00:00,634.3314272924516,1.0149655512074371,684.0946087680817,694.3324616663322,12.912410057180377
2020-07-26 05:00:00,4296.110060415617,6.275141533729554,701.583575800228,4402.536235886508,21.178676900058985
2020-07-26 06:00:00,7455.810340054738,11.340367333470684,671.1774965538104,7611.399356879464,33.15235306808025
2020-07-26 07:00:00,9794.236115716969,15.293695885940659,653.4053865104025,9992.983271525609,39.035485212442886
