time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global_calc
2022-06-21 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.84,1.45,0,0.0,0.0
2022-06-21 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.06,1.38,0,0.0,0.0
2022-06-21 06:10:00+02:00,384.81,8.1,51.92,0.83,9.04,12.2,1.17,0,52.75,60.85
2022-06-21 07:10:00+02:00,1954.34,103.7,133.48,2.85,18.58,14.5,0.9,0,136.32999999999998,240.02999999999997
2022-06-21 08:10:00+02:00,3987.03,287.51,179.61,5.25,28.58,16.46,0.76,0,184.86,472.37
2022-06-21 09:10:00+02:00,4689.27,286.92,270.6,6.55,38.72,18.05,0.41,0,277.15000000000003,564.07
2022-06-21 10:10:00+02:00,4459.59,178.48,355.53,6.79,48.58,19.39,0.48,0,362.32,540.8
2022-06-21 11:10:00+02:00,5901.24,342.69,380.07,8.94,57.48,20.33,0.55,0,389.01,731.7
2022-06-21 12:10:00+02:00,5245.47,209.67,429.64,8.41,64.02,20.35,0.41,0,438.05,647.72
2022-06-21 13:10:00+02:00,6354.27,398.94,381.6,10.21,65.98,17.98,0.21,0,391.81,790.75
2022-06-21 14:10:00+02:00,5799.13,337.85,367.7,9.71,62.32,18.79,0.34,0,377.40999999999997,715.26
2022-06-21 15:10:00+02:00,3569.49,59.39,366.04,6.15,54.82,18.24,0.34,0,372.19,431.58
2022-06-21 16:10:00+02:00,4402.57,374.97,149.44,9.07,45.51,18.01,0.55,0,158.51,533.48
2022-06-21 17:10:00+02:00,2567.24,218.19,106.91,7.21,35.5,18.27,0.83,0,114.11999999999999,332.31
2022-06-21 18:10:00+02:00,1123.27,34.38,125.65,4.34,25.37,18.22,0.83,0,129.99,164.37
2022-06-21 19:10:00+02:00,187.97,0.0,34.77,0.52,15.48,18.22,0.9,0,35.290000000000006,35.290000000000006
2022-06-21 20:10:00+02:00,181.74,0.0,33.88,0.51,6.15,17.61,0.76,0,34.39,34.39
2022-06-21 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.74,0.69,0,0.0,0.0
2022-06-21 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.83,0.83,0,0.0,0.0
2022-06-21 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.38,0.83,0,0.0,0.0
2022-06-22 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.02,0.9,0,0.0,0.0
2022-06-22 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.04,0.9,0,0.0,0.0
2022-06-22 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.08,0.83,0,0.0,0.0
2022-06-22 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.09,0.76,0,0.0,0.0
2022-06-22 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.0,0.69,0,0.0,0.0
2022-06-22 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.81,0.69,0,0.0,0.0
2022-06-22 06:10:00+02:00,628.74,40.49,57.39,1.25,9.01,14.79,0.76,0,58.64,99.13
2022-06-22 07:10:00+02:00,1412.08,44.26,130.93,2.28,18.54,14.87,0.97,0,133.21,177.47
2022-06-22 08:10:00+02:00,997.92,0.0,127.76,1.84,28.54,14.91,0.9,0,129.6,129.6
2022-06-22 09:10:00+02:00,3572.34,127.95,288.73,5.31,38.68,16.39,1.1,0,294.04,421.99
2022-06-22 10:10:00+02:00,6057.64,417.31,302.04,8.44,48.55,17.25,1.31,0,310.48,727.79
2022-06-22 11:10:00+02:00,1726.67,0.0,210.76,3.03,57.45,18.11,1.52,0,213.79,213.79
2022-06-22 12:10:00+02:00,3053.85,16.64,345.49,5.14,64.0,18.66,1.52,0,350.63,367.27
2022-06-22 13:10:00+02:00,4141.63,75.41,415.44,6.85,65.98,18.78,1.31,0,422.29,497.70000000000005
2022-06-22 14:10:00+02:00,913.02,0.0,120.3,1.73,62.34,18.95,1.17,0,122.03,122.03
2022-06-22 15:10:00+02:00,610.05,0.0,85.8,1.23,54.84,18.97,0.9,0,87.03,87.03
2022-06-22 16:10:00+02:00,992.32,0.0,128.7,1.85,45.54,17.76,0.9,0,130.54999999999998,130.54999999999998
2022-06-22 17:10:00+02:00,1919.91,9.83,223.23,3.47,35.53,17.13,0.69,0,226.7,236.53
2022-06-22 18:10:00+02:00,649.44,0.0,89.53,1.29,25.4,16.66,0.62,0,90.82000000000001,90.82000000000001
2022-06-22 19:10:00+02:00,287.87,0.0,47.26,0.71,15.51,17.43,0.34,0,47.97,47.97
2022-06-22 20:10:00+02:00,0.0,0.0,5.35,0.08,6.18,16.22,0.07,0,5.43,5.43
2022-06-22 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.43,0.76,0,0.0,0.0
2022-06-22 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.77,0.48,0,0.0,0.0
2022-06-22 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.0,0.76,0,0.0,0.0
2022-06-23 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.7,1.1,0,0.0,0.0
2022-06-23 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.38,0.83,0,0.0,0.0
2022-06-23 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.41,1.1,0,0.0,0.0
2022-06-23 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.25,1.31,0,0.0,0.0
2022-06-23 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.8,1.17,0,0.0,0.0
2022-06-23 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.31,1.17,0,0.0,0.0
2022-06-23 06:10:00+02:00,27.03,0.0,11.19,0.16,8.97,12.54,0.83,0,11.35,11.35
2022-06-23 07:10:00+02:00,559.68,0.0,78.34,1.13,18.5,13.84,0.62,0,79.47,79.47
2022-06-23 08:10:00+02:00,418.28,0.0,62.48,0.9,28.5,15.42,0.48,0,63.379999999999995,63.379999999999995
2022-06-23 09:10:00+02:00,1326.65,0.0,166.0,2.38,38.64,16.99,0.21,0,168.38,168.38
2022-06-23 10:10:00+02:00,2671.36,22.92,296.12,4.47,48.51,17.88,0.34,0,300.59000000000003,323.51000000000005
2022-06-23 11:10:00+02:00,3570.34,56.94,370.59,5.89,57.41,19.42,0.41,0,376.47999999999996,433.41999999999996
2022-06-23 12:10:00+02:00,6311.61,384.01,391.82,9.81,63.97,18.75,0.34,0,401.63,785.64
2022-06-23 13:10:00+02:00,3458.51,31.43,380.96,5.84,65.97,18.09,0.34,0,386.79999999999995,418.22999999999996
2022-06-23 14:10:00+02:00,1551.37,0.0,193.04,2.77,62.35,19.64,0.69,0,195.81,195.81
2022-06-23 15:10:00+02:00,3919.13,93.54,374.34,6.78,54.87,19.66,0.83,0,381.11999999999995,474.65999999999997
2022-06-23 16:10:00+02:00,1290.22,0.0,163.2,2.34,45.57,19.62,1.24,0,165.54,165.54
2022-06-23 17:10:00+02:00,1710.19,4.38,205.48,3.07,35.56,18.69,1.45,0,208.54999999999998,212.92999999999998
2022-06-23 18:10:00+02:00,1066.35,38.81,116.62,4.47,25.43,18.25,1.31,0,121.09,159.9
2022-06-23 19:10:00+02:00,684.29,0.0,93.62,1.41,15.54,17.28,0.97,0,95.03,95.03
2022-06-23 20:10:00+02:00,175.72,0.0,32.99,0.5,6.21,16.77,0.83,0,33.49,33.49
2022-06-23 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.22,0.9,0,0.0,0.0
2022-06-23 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.54,0.9,0,0.0,0.0
2022-06-23 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.91,0.9,0,0.0,0.0
2022-06-24 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.38,0.9,0,0.0,0.0
2022-06-24 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.15,0.83,0,0.0,0.0
2022-06-24 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.69,0.76,0,0.0,0.0
2022-06-24 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.91,0.76,0,0.0,0.0
2022-06-24 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.23,0.97,0,0.0,0.0
2022-06-24 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.99,1.03,0,0.0,0.0
2022-06-24 06:10:00+02:00,105.6,0.0,23.31,0.33,8.92,14.15,0.9,0,23.639999999999997,23.639999999999997
2022-06-24 07:10:00+02:00,501.18,0.0,71.81,1.03,18.46,14.55,1.17,0,72.84,72.84
2022-06-24 08:10:00+02:00,1583.68,15.21,176.94,2.68,28.45,14.89,0.97,0,179.62,194.83
2022-06-24 09:10:00+02:00,4105.73,190.16,287.11,5.85,38.59,16.62,1.52,0,292.96000000000004,483.12
2022-06-24 10:10:00+02:00,4219.04,141.19,353.26,6.4,48.46,17.53,1.45,0,359.65999999999997,500.84999999999997
2022-06-24 11:10:00+02:00,5056.13,195.29,402.62,7.73,57.37,18.4,1.59,0,410.35,605.64
2022-06-24 12:10:00+02:00,3024.28,15.54,343.53,5.1,63.94,18.96,1.59,0,348.63,364.17
2022-06-24 13:10:00+02:00,4601.73,116.33,430.17,7.53,65.96,19.85,1.79,0,437.7,554.03
2022-06-24 14:10:00+02:00,1829.31,0.0,223.82,3.22,62.36,19.9,1.79,0,227.04,227.04
2022-06-24 15:10:00+02:00,5008.29,259.79,333.98,8.71,54.89,20.46,2.07,0,342.69,602.48
2022-06-24 16:10:00+02:00,3812.27,161.2,291.64,7.18,45.59,20.66,2.14,0,298.82,460.02
2022-06-24 17:10:00+02:00,2318.98,36.17,246.48,4.51,35.59,20.54,2.14,0,250.98999999999998,287.15999999999997
2022-06-24 18:10:00+02:00,1301.63,22.95,152.22,3.87,25.45,20.1,2.14,0,156.09,179.04
2022-06-24 19:10:00+02:00,692.21,0.0,95.41,1.43,15.56,19.75,1.59,0,96.84,96.84
2022-06-24 20:10:00+02:00,173.92,0.0,32.99,0.5,6.23,18.72,1.31,0,33.49,33.49
2022-06-24 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.84,1.03,0,0.0,0.0
2022-06-24 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.84,0.9,0,0.0,0.0
2022-06-24 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.74,1.1,0,0.0,0.0
2022-06-25 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.17,1.1,0,0.0,0.0
2022-06-25 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.18,1.24,0,0.0,0.0
2022-06-25 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.48,1.86,0,0.0,0.0
2022-06-25 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.5,1.93,0,0.0,0.0
2022-06-25 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.9,1.59,0,0.0,0.0
2022-06-25 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,11.59,1.31,0,0.0,0.0
2022-06-25 06:10:00+02:00,539.93,25.45,57.18,1.09,8.87,11.54,1.31,0,58.27,83.72
2022-06-25 07:10:00+02:00,1880.42,92.41,133.39,2.75,18.41,11.93,1.24,0,136.14,228.54999999999998
2022-06-25 08:10:00+02:00,1501.95,11.41,169.97,2.55,28.4,12.78,1.17,0,172.52,183.93
2022-06-25 09:10:00+02:00,3163.35,82.06,283.26,4.81,38.54,14.19,1.45,0,288.07,370.13
2022-06-25 10:10:00+02:00,3160.29,44.67,322.05,5.05,48.41,15.47,2.07,0,327.1,371.77000000000004
2022-06-25 11:10:00+02:00,7139.4,533.77,312.67,10.07,57.32,16.73,2.28,0,322.74,856.51
2022-06-25 12:10:00+02:00,3183.0,19.99,354.2,5.31,63.91,17.87,2.14,0,359.51,379.5
2022-06-25 13:10:00+02:00,3171.59,17.82,357.5,5.35,65.94,18.57,1.66,0,362.85,380.67
2022-06-25 14:10:00+02:00,4209.74,88.49,410.93,7.05,62.36,19.03,1.31,0,417.98,506.47
2022-06-25 15:10:00+02:00,4575.44,180.3,365.87,7.96,54.9,19.77,1.03,0,373.83,554.13
2022-06-25 16:10:00+02:00,3825.36,166.55,290.56,7.26,45.61,19.69,0.9,0,297.82,464.37
2022-06-25 17:10:00+02:00,2501.56,68.07,239.14,5.27,35.61,19.63,0.69,0,244.41,312.48
2022-06-25 18:10:00+02:00,831.18,54.41,82.7,4.94,25.47,19.86,0.62,0,87.64,142.05
2022-06-25 19:10:00+02:00,499.8,0.0,73.12,1.1,15.58,19.37,0.34,0,74.22,74.22
2022-06-25 20:10:00+02:00,174.24,0.0,32.99,0.5,6.24,18.2,0.28,0,33.49,33.49
2022-06-25 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.45,0.76,0,0.0,0.0
2022-06-25 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.13,0.69,0,0.0,0.0
2022-06-25 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.4,0.83,0,0.0,0.0
2022-06-26 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.95,0.76,0,0.0,0.0
2022-06-26 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.66,0.62,0,0.0,0.0
2022-06-26 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.68,0.41,0,0.0,0.0
2022-06-26 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.21,0.14,0,0.0,0.0
2022-06-26 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.76,0.07,0,0.0,0.0
2022-06-26 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.21,0.28,0,0.0,0.0
2022-06-26 06:10:00+02:00,685.24,55.57,52.61,1.34,8.82,12.75,0.48,0,53.95,109.52000000000001
2022-06-26 07:10:00+02:00,2598.29,212.83,101.8,3.48,18.35,13.81,0.14,0,105.28,318.11
2022-06-26 08:10:00+02:00,4561.29,408.5,130.94,5.84,28.35,16.16,0.21,0,136.78,545.28
2022-06-26 09:10:00+02:00,6026.91,577.21,154.45,8.01,38.49,18.2,0.21,0,162.45999999999998,739.6700000000001
2022-06-26 10:10:00+02:00,7021.77,713.76,168.94,9.9,48.36,20.16,0.14,0,178.84,892.6
2022-06-26 11:10:00+02:00,7649.03,808.56,173.71,11.39,57.27,21.23,0.21,0,185.10000000000002,993.66
2022-06-26 12:10:00+02:00,8014.2,866.67,161.75,12.43,63.86,21.82,0.62,0,174.18,1040.85
2022-06-26 13:10:00+02:00,7817.15,815.04,167.1,12.54,65.92,21.86,1.17,0,179.64,994.68
2022-06-26 14:10:00+02:00,6189.32,430.04,328.09,10.38,62.35,22.55,1.31,0,338.46999999999997,768.51
2022-06-26 15:10:00+02:00,5113.89,296.04,320.25,9.06,54.91,22.41,1.52,0,329.31,625.35
2022-06-26 16:10:00+02:00,3597.37,123.54,309.79,6.74,45.62,22.34,1.45,0,316.53000000000003,440.07000000000005
2022-06-26 17:10:00+02:00,2456.26,61.04,242.22,5.12,35.62,21.46,1.03,0,247.34,308.38
2022-06-26 18:10:00+02:00,1165.93,33.73,132.17,4.31,25.49,21.14,1.17,0,136.48,170.20999999999998
2022-06-26 19:10:00+02:00,734.03,0.0,100.76,1.51,15.59,20.86,1.03,0,102.27000000000001,102.27000000000001
2022-06-26 20:10:00+02:00,172.66,0.0,32.99,0.5,6.25,20.01,1.03,0,33.49,33.49
2022-06-26 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,19.27,1.17,0,0.0,0.0
2022-06-26 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.6,0.9,0,0.0,0.0
2022-06-26 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.58,0.55,0,0.0,0.0
2022-06-27 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.08,0.48,0,0.0,0.0
2022-06-27 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.55,0.48,0,0.0,0.0
2022-06-27 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.87,0.41,0,0.0,0.0
2022-06-27 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.62,0.34,0,0.0,0.0
2022-06-27 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.35,0.28,0,0.0,0.0
2022-06-27 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.96,0.21,0,0.0,0.0
2022-06-27 06:10:00+02:00,600.97,39.41,55.43,1.21,8.76,14.63,0.14,0,56.64,96.05
2022-06-27 07:10:00+02:00,2211.9,150.89,119.7,3.11,18.29,15.69,0.21,0,122.81,273.7
2022-06-27 08:10:00+02:00,4367.51,375.78,140.64,5.63,28.29,18.14,0.83,0,146.26999999999998,522.05
2022-06-27 09:10:00+02:00,5874.0,546.44,164.65,7.81,38.43,20.02,0.69,0,172.46,718.9000000000001
2022-06-27 10:10:00+02:00,6959.99,675.47,183.57,9.66,48.3,21.77,1.17,0,193.23,868.7
2022-06-27 11:10:00+02:00,7737.42,800.82,174.7,11.31,57.22,23.17,1.31,0,186.01,986.83
2022-06-27 12:10:00+02:00,7961.61,835.98,173.28,12.21,63.81,24.38,1.59,0,185.49,1021.47
2022-06-27 13:10:00+02:00,7483.24,715.77,221.12,11.98,65.88,25.28,2.0,0,233.1,948.87
2022-06-27 14:10:00+02:00,6760.41,624.99,215.84,11.5,62.34,25.46,1.66,0,227.34,852.33
2022-06-27 15:10:00+02:00,5905.57,573.22,148.97,10.88,54.91,25.44,1.79,0,159.85,733.07
2022-06-27 16:10:00+02:00,4328.33,376.94,149.82,9.07,45.63,25.74,2.07,0,158.89,535.8299999999999
2022-06-27 17:10:00+02:00,2517.29,216.45,111.72,7.18,35.63,25.96,1.59,0,118.9,335.35
2022-06-27 18:10:00+02:00,846.38,52.33,87.98,4.85,25.5,25.54,1.17,0,92.83,145.16
2022-06-27 19:10:00+02:00,457.88,0.0,69.55,1.05,15.6,24.57,1.17,0,70.6,70.6
2022-06-27 20:10:00+02:00,169.28,0.0,32.99,0.5,6.25,23.68,1.1,0,33.49,33.49
2022-06-27 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,21.58,0.9,0,0.0,0.0
2022-06-27 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,21.49,0.48,0,0.0,0.0
2022-06-27 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,20.6,0.34,0,0.0,0.0
2022-06-28 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,18.65,0.9,0,0.0,0.0
2022-06-28 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.64,1.24,0,0.0,0.0
2022-06-28 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.04,1.59,0,0.0,0.0
2022-06-28 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.76,1.72,0,0.0,0.0
2022-06-28 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.45,1.72,0,0.0,0.0
2022-06-28 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.37,1.72,0,0.0,0.0
2022-06-28 06:10:00+02:00,488.61,22.06,55.02,1.02,8.7,15.53,1.59,0,56.040000000000006,78.10000000000001
2022-06-28 07:10:00+02:00,1317.04,38.08,127.44,2.17,18.23,16.51,1.38,0,129.60999999999999,167.69
2022-06-28 08:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.89,1.72,0,0.0,0.0
2022-06-28 09:10:00+02:00,0.0,0.0,0.0,0.0,0.0,18.49,1.38,0,0.0,0.0
2022-06-28 10:10:00+02:00,0.0,0.0,0.0,0.0,0.0,19.68,1.03,0,0.0,0.0
2022-06-28 11:10:00+02:00,7031.16,620.75,268.4,10.45,57.15,21.66,0.34,0,278.84999999999997,899.5999999999999
2022-06-28 12:10:00+02:00,4789.7,155.72,427.57,7.8,63.76,22.78,0.97,0,435.37,591.09
2022-06-28 13:10:00+02:00,5561.74,256.23,422.88,9.06,65.84,23.55,1.59,0,431.94,688.1700000000001
2022-06-28 14:10:00+02:00,6391.02,483.17,298.1,10.68,62.32,22.48,1.52,0,308.78000000000003,791.95
2022-06-28 15:10:00+02:00,4879.88,241.22,341.53,8.52,54.9,21.28,1.72,0,350.04999999999995,591.27
2022-06-28 16:10:00+02:00,4134.77,258.01,235.11,8.13,45.63,21.67,2.14,0,243.24,501.25
2022-06-28 17:10:00+02:00,2573.89,103.71,214.82,5.84,35.64,21.58,2.14,0,220.66,324.37
2022-06-28 18:10:00+02:00,233.27,0.0,41.03,0.59,25.5,21.11,2.0,0,41.620000000000005,41.620000000000005
2022-06-28 19:10:00+02:00,71.49,0.0,18.72,0.28,15.6,19.38,1.1,0,19.0,19.0
2022-06-28 20:10:00+02:00,28.09,0.0,11.59,0.17,6.25,18.63,0.41,0,11.76,11.76
2022-06-28 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,18.8,1.31,0,0.0,0.0
2022-06-28 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.89,1.24,0,0.0,0.0
2022-06-28 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.52,1.03,0,0.0,0.0
2022-06-29 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.29,0.62,0,0.0,0.0
2022-06-29 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.97,0.34,0,0.0,0.0
2022-06-29 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.77,0.28,0,0.0,0.0
2022-06-29 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.43,0.83,0,0.0,0.0
2022-06-29 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.59,0.83,0,0.0,0.0
2022-06-29 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,13.12,0.69,0,0.0,0.0
2022-06-29 06:10:00+02:00,12.14,0.0,8.39,0.12,8.63,13.25,0.76,0,8.51,8.51
2022-06-29 07:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.13,0.62,0,0.0,0.0
2022-06-29 08:10:00+02:00,0.0,0.0,0.0,0.0,0.0,18.4,1.1,0,0.0,0.0
2022-06-29 09:10:00+02:00,0.0,0.0,0.0,0.0,0.0,18.45,1.93,0,0.0,0.0
2022-06-29 10:10:00+02:00,942.37,0.0,123.1,1.77,48.17,18.1,1.45,0,124.86999999999999,124.86999999999999
2022-06-29 11:10:00+02:00,4319.15,118.87,395.48,6.86,57.09,17.64,0.34,0,402.34000000000003,521.21
2022-06-29 12:10:00+02:00,3112.67,20.03,351.41,5.27,63.69,18.53,0.55,0,356.68,376.71000000000004
2022-06-29 13:10:00+02:00,6689.02,466.55,351.49,10.6,65.8,20.35,1.24,0,362.09000000000003,828.6400000000001
2022-06-29 14:10:00+02:00,998.24,0.0,131.49,1.89,62.3,22.09,1.86,0,133.38,133.38
2022-06-29 15:10:00+02:00,4940.6,252.83,337.02,8.63,54.89,22.18,2.21,0,345.65,598.48
2022-06-29 16:10:00+02:00,2652.36,24.63,295.79,4.7,45.63,20.49,0.69,0,300.49,325.12
2022-06-29 17:10:00+02:00,2456.68,60.23,241.63,5.08,35.64,20.61,1.1,0,246.71,306.94
2022-06-29 18:10:00+02:00,864.76,53.75,86.16,4.88,25.5,19.62,1.72,0,91.03999999999999,144.79
2022-06-29 19:10:00+02:00,715.23,0.0,97.19,1.46,15.6,17.23,0.55,0,98.64999999999999,98.64999999999999
2022-06-29 20:10:00+02:00,115.84,0.0,24.97,0.38,6.24,16.96,0.9,0,25.349999999999998,25.349999999999998
2022-06-29 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.28,1.03,0,0.0,0.0
2022-06-29 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.47,0.62,0,0.0,0.0
2022-06-29 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.12,0.97,0,0.0,0.0
2022-06-30 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.55,1.17,0,0.0,0.0
2022-06-30 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.12,1.1,0,0.0,0.0
2022-06-30 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.5,1.17,0,0.0,0.0
2022-06-30 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,14.12,1.38,0,0.0,0.0
2022-06-30 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.46,1.38,0,0.0,0.0
2022-06-30 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,12.14,1.38,0,0.0,0.0
2022-06-30 06:10:00+02:00,568.23,34.98,54.2,1.14,8.56,12.35,1.24,0,55.34,90.32
2022-06-30 07:10:00+02:00,1306.91,36.92,126.39,2.14,18.09,14.7,0.97,0,128.53,165.45
2022-06-30 08:10:00+02:00,2916.78,133.69,210.9,4.21,28.09,17.47,0.76,0,215.11,348.8
2022-06-30 09:10:00+02:00,5150.01,379.29,238.0,7.01,38.23,19.02,0.48,0,245.01,624.3
2022-06-30 10:10:00+02:00,6086.36,466.17,283.99,8.68,48.1,20.12,0.21,0,292.67,758.84
2022-06-30 11:10:00+02:00,6058.59,377.84,367.33,9.11,57.01,20.96,0.62,0,376.44,754.28
2022-06-30 12:10:00+02:00,6523.86,433.24,374.5,10.1,63.63,21.38,0.83,0,384.6,817.84
2022-06-30 13:10:00+02:00,5546.22,250.26,425.48,9.02,65.74,21.81,1.1,0,434.5,684.76
2022-06-30 14:10:00+02:00,3734.23,56.58,394.06,6.39,62.26,22.62,1.31,0,400.45,457.03
2022-06-30 15:10:00+02:00,3954.61,101.04,375.63,6.9,54.88,22.74,1.38,0,382.53,483.57
2022-06-30 16:10:00+02:00,3960.11,212.98,265.26,7.73,45.62,22.98,1.45,0,272.99,485.97
2022-06-30 17:10:00+02:00,2566.61,115.68,206.11,6.02,35.63,22.41,0.97,0,212.13000000000002,327.81000000000006
2022-06-30 18:10:00+02:00,1006.37,44.19,109.06,4.61,25.5,22.46,0.9,0,113.67,157.86
2022-06-30 19:10:00+02:00,568.55,0.0,82.03,1.23,15.59,22.15,0.83,0,83.26,83.26
2022-06-30 20:10:00+02:00,171.39,0.0,32.99,0.5,6.23,21.39,0.83,0,33.49,33.49
2022-06-30 21:10:00+02:00,0.0,0.0,0.0,0.0,0.0,20.8,1.03,0,0.0,0.0
2022-06-30 22:10:00+02:00,0.0,0.0,0.0,0.0,0.0,19.79,0.76,0,0.0,0.0
2022-06-30 23:10:00+02:00,0.0,0.0,0.0,0.0,0.0,19.63,0.55,0,0.0,0.0
2022-07-01 00:10:00+02:00,0.0,0.0,0.0,0.0,0.0,19.16,0.34,0,0.0,0.0
2022-07-01 01:10:00+02:00,0.0,0.0,0.0,0.0,0.0,18.5,0.34,0,0.0,0.0
2022-07-01 02:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.91,0.28,0,0.0,0.0
2022-07-01 03:10:00+02:00,0.0,0.0,0.0,0.0,0.0,17.36,0.34,0,0.0,0.0
2022-07-01 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,16.08,0.62,0,0.0,0.0
2022-07-01 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,15.5,0.62,0,0.0,0.0
2022-07-01 06:10:00+02:00,569.5,37.41,53.46,1.15,8.48,14.52,0.83,0,54.61,92.02
2022-07-01 07:10:00+02:00,2336.93,174.71,110.35,3.2,18.02,15.58,0.69,0,113.55,288.26
2022-07-01 08:10:00+02:00,4133.61,336.55,156.58,5.41,28.01,19.25,0.48,0,161.99,498.54
2022-07-01 09:10:00+02:00,5759.0,529.52,172.24,7.7,38.15,21.51,0.69,0,179.94,709.46
