time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2020-04-05 16:10:00+00:00,0.0,59.74,0.9,13.28,7.99,1.31,0,60.64,60.64
2020-04-05 17:10:00+00:00,0.0,13.37,0.2,3.14,6.79,1.03,0,13.569999999999999,13.569999999999999
2020-04-05 18:10:00+00:00,0.0,0.0,0.0,0.0,5.13,0.83,0,0.0,0.0
2020-04-05 19:10:00+00:00,0.0,0.0,0.0,0.0,4.52,0.83,0,0.0,0.0
2020-04-05 20:10:00+00:00,0.0,0.0,0.0,0.0,4.11,0.69,0,0.0,0.0
2020-04-05 21:10:00+00:00,0.0,0.0,0.0,0.0,3.76,0.62,0,0.0,0.0
2020-04-05 22:10:00+00:00,0.0,0.0,0.0,0.0,3.53,0.55,0,0.0,0.0
2020-04-05 23:10:00+00:00,0.0,0.0,0.0,0.0,3.35,0.48,0,0.0,0.0
2020-04-06 00:10:00+00:00,0.0,0.0,0.0,0.0,3.28,0.41,0,0.0,0.0
2020-04-06 01:10:00+00:00,0.0,0.0,0.0,0.0,2.99,0.34,0,0.0,0.0
2020-04-06 02:10:00+00:00,0.0,0.0,0.0,0.0,2.55,0.34,0,0.0,0.0
2020-04-06 03:10:00+00:00,0.0,0.0,0.0,0.0,2.12,0.34,0,0.0,0.0
2020-04-06 04:10:00+00:00,0.0,0.0,0.0,0.0,1.72,0.34,0,0.0,0.0
2020-04-06 05:10:00+00:00,108.19,52.94,0.96,6.14,1.38,0.41,0,53.9,162.09
2020-04-06 06:10:00+00:00,342.35,109.29,3.39,16.27,2.16,0.34,0,112.68,455.03000000000003
2020-04-06 07:10:00+00:00,532.88,148.66,5.77,26.09,5.76,0.83,0,154.43,687.31
2020-04-06 08:10:00+00:00,705.42,163.59,7.93,35.12,7.78,1.52,0,171.52,876.9399999999999
2020-04-06 09:10:00+00:00,819.21,169.35,9.61,42.62,9.15,2.41,0,178.95999999999998,998.1700000000001
2020-04-06 10:10:00+00:00,862.09,168.92,10.64,47.6,10.02,2.76,0,179.56,1041.65
2020-04-06 11:10:00+00:00,862.35,142.3,11.03,49.04,10.61,2.83,0,153.33,1015.6800000000001
2020-04-06 12:10:00+00:00,783.35,115.96,10.64,46.55,11.08,2.83,0,126.6,909.95
2020-04-06 13:10:00+00:00,588.57,121.96,9.3,40.77,11.24,2.76,0,131.26,719.83
2020-04-06 14:10:00+00:00,377.51,108.61,7.41,32.77,11.02,2.69,0,116.02,493.53
2020-04-06 15:10:00+00:00,173.16,76.74,5.16,23.46,10.42,2.55,0,81.89999999999999,255.06
2020-04-06 16:10:00+00:00,0.0,63.31,0.95,13.51,9.34,2.0,0,64.26,64.26
2020-04-06 17:10:00+00:00,0.0,14.27,0.21,3.37,7.46,1.38,0,14.48,14.48
2020-04-06 18:10:00+00:00,0.0,0.0,0.0,0.0,5.23,1.17,0,0.0,0.0
2020-04-06 19:10:00+00:00,0.0,0.0,0.0,0.0,4.06,1.24,0,0.0,0.0
2020-04-06 20:10:00+00:00,0.0,0.0,0.0,0.0,3.68,1.17,0,0.0,0.0
2020-04-06 21:10:00+00:00,0.0,0.0,0.0,0.0,3.57,0.97,0,0.0,0.0
2020-04-06 22:10:00+00:00,0.0,0.0,0.0,0.0,3.66,0.76,0,0.0,0.0
2020-04-06 23:10:00+00:00,0.0,0.0,0.0,0.0,3.41,0.48,0,0.0,0.0
2020-04-07 00:10:00+00:00,0.0,0.0,0.0,0.0,2.89,0.28,0,0.0,0.0
2020-04-07 01:10:00+00:00,0.0,0.0,0.0,0.0,2.58,0.21,0,0.0,0.0
2020-04-07 02:10:00+00:00,0.0,0.0,0.0,0.0,2.2,0.14,0,0.0,0.0
2020-04-07 03:10:00+00:00,0.0,0.0,0.0,0.0,1.89,0.21,0,0.0,0.0
2020-04-07 04:10:00+00:00,0.0,0.0,0.0,0.0,1.59,0.41,0,0.0,0.0
2020-04-07 05:10:00+00:00,147.0,53.26,1.13,6.47,1.34,0.48,0,54.39,201.39
2020-04-07 06:10:00+00:00,387.13,100.9,3.63,16.6,1.92,0.28,0,104.53,491.65999999999997
2020-04-07 07:10:00+00:00,559.58,147.08,6.0,26.43,5.66,0.21,0,153.08,712.6600000000001
2020-04-07 08:10:00+00:00,734.01,163.15,8.21,35.47,7.72,0.55,0,171.36,905.37
2020-04-07 09:10:00+00:00,849.93,167.51,9.91,42.99,9.52,0.76,0,177.42,1027.35
2020-04-07 10:10:00+00:00,892.19,165.73,10.95,47.99,11.03,1.17,0,176.67999999999998,1068.8700000000001
2020-04-07 11:10:00+00:00,874.52,149.18,11.28,49.41,12.01,1.52,0,160.46,1034.98
2020-04-07 12:10:00+00:00,781.06,131.12,10.84,46.89,12.43,1.72,0,141.96,923.02
2020-04-07 13:10:00+00:00,610.25,118.64,9.58,41.07,12.5,1.86,0,128.22,738.47
2020-04-07 14:10:00+00:00,392.73,106.21,7.65,33.03,12.16,1.72,0,113.86,506.59000000000003
2020-04-07 15:10:00+00:00,188.86,68.06,5.41,23.7,11.45,1.66,0,73.47,262.33000000000004
2020-04-07 16:10:00+00:00,0.0,58.85,0.88,13.73,10.2,1.31,0,59.730000000000004,59.730000000000004
2020-04-07 17:10:00+00:00,0.0,16.94,0.25,3.6,8.43,1.24,0,17.19,17.19
2020-04-07 18:10:00+00:00,0.0,0.0,0.0,0.0,5.9,0.97,0,0.0,0.0
2020-04-07 19:10:00+00:00,0.0,0.0,0.0,0.0,5.18,1.1,0,0.0,0.0
2020-04-07 20:10:00+00:00,0.0,0.0,0.0,0.0,6.21,0.69,0,0.0,0.0
2020-04-07 21:10:00+00:00,0.0,0.0,0.0,0.0,5.6,0.34,0,0.0,0.0
2020-04-07 22:10:00+00:00,0.0,0.0,0.0,0.0,5.19,0.07,0,0.0,0.0
2020-04-07 23:10:00+00:00,0.0,0.0,0.0,0.0,4.69,0.14,0,0.0,0.0
2020-04-08 00:10:00+00:00,0.0,0.0,0.0,0.0,4.12,0.21,0,0.0,0.0
2020-04-08 01:10:00+00:00,0.0,0.0,0.0,0.0,3.59,0.28,0,0.0,0.0
2020-04-08 02:10:00+00:00,0.0,0.0,0.0,0.0,3.14,0.28,0,0.0,0.0
2020-04-08 03:10:00+00:00,0.0,0.0,0.0,0.0,2.73,0.41,0,0.0,0.0
2020-04-08 04:10:00+00:00,0.0,0.0,0.0,0.0,2.35,0.41,0,0.0,0.0
2020-04-08 05:10:00+00:00,152.45,55.81,1.21,6.79,2.14,0.34,0,57.02,209.47
2020-04-08 06:10:00+00:00,393.15,100.35,3.71,16.92,2.73,0.14,0,104.05999999999999,497.21
2020-04-08 07:10:00+00:00,592.41,133.31,6.16,26.77,5.99,0.34,0,139.47,731.88
2020-04-08 08:10:00+00:00,762.31,149.28,8.36,35.82,8.49,0.97,0,157.64,919.9499999999999
2020-04-08 09:10:00+00:00,865.1,158.55,10.01,43.36,9.88,1.45,0,168.56,1033.66
2020-04-08 10:10:00+00:00,925.96,145.34,11.11,48.37,10.9,1.66,0,156.45,1082.41
2020-04-08 11:10:00+00:00,906.1,129.43,11.44,49.78,11.57,2.21,0,140.87,1046.97
2020-04-08 12:10:00+00:00,794.58,122.03,10.93,47.23,11.96,2.28,0,132.96,927.5400000000001
2020-04-08 13:10:00+00:00,609.47,119.31,9.62,41.36,12.11,2.21,0,128.93,738.4000000000001
2020-04-08 14:10:00+00:00,393.28,105.9,7.69,33.28,12.02,2.14,0,113.59,506.87
2020-04-08 15:10:00+00:00,182.48,74.82,5.4,23.93,11.55,1.93,0,80.22,262.7
2020-04-08 16:10:00+00:00,0.0,57.96,0.87,13.96,10.6,1.31,0,58.83,58.83
2020-04-08 17:10:00+00:00,0.0,18.72,0.28,3.82,9.05,1.17,0,19.0,19.0
2020-04-08 18:10:00+00:00,0.0,0.0,0.0,0.0,6.85,0.9,0,0.0,0.0
2020-04-08 19:10:00+00:00,0.0,0.0,0.0,0.0,7.13,0.62,0,0.0,0.0
2020-04-08 20:10:00+00:00,0.0,0.0,0.0,0.0,6.93,0.41,0,0.0,0.0
2020-04-08 21:10:00+00:00,0.0,0.0,0.0,0.0,6.23,0.34,0,0.0,0.0
2020-04-08 22:10:00+00:00,0.0,0.0,0.0,0.0,5.61,0.55,0,0.0,0.0
2020-04-08 23:10:00+00:00,0.0,0.0,0.0,0.0,5.0,0.69,0,0.0,0.0
2020-04-09 00:10:00+00:00,0.0,0.0,0.0,0.0,3.3,0.9,0,0.0,0.0
2020-04-09 01:10:00+00:00,0.0,0.0,0.0,0.0,1.0,1.1,0,0.0,0.0
2020-04-09 02:10:00+00:00,0.0,0.0,0.0,0.0,-0.36,1.17,0,0.0,0.0
2020-04-09 03:10:00+00:00,0.0,0.0,0.0,0.0,-1.2,1.31,0,0.0,0.0
2020-04-09 04:10:00+00:00,0.0,0.0,0.0,0.0,-1.73,1.38,0,0.0,0.0
2020-04-09 05:10:00+00:00,122.91,58.87,1.17,7.11,-1.78,1.38,0,60.04,182.95
2020-04-09 06:10:00+00:00,382.39,101.28,3.7,17.25,1.57,0.83,0,104.98,487.37
2020-04-09 07:10:00+00:00,576.33,135.52,6.11,27.1,7.72,0.69,0,141.63000000000002,717.96
2020-04-09 08:10:00+00:00,744.43,150.33,8.27,36.17,11.51,0.62,0,158.60000000000002,903.03
2020-04-09 09:10:00+00:00,860.82,151.41,9.94,43.73,13.69,0.55,0,161.35,1022.1700000000001
2020-04-09 10:10:00+00:00,888.15,157.18,10.91,48.75,15.12,0.55,0,168.09,1056.24
2020-04-09 11:10:00+00:00,886.52,130.98,11.29,50.15,16.15,0.76,0,142.26999999999998,1028.79
2020-04-09 12:10:00+00:00,790.08,114.97,10.84,47.56,16.79,0.76,0,125.81,915.8900000000001
2020-04-09 13:10:00+00:00,594.62,120.92,9.49,41.65,17.17,0.69,0,130.41,725.03
2020-04-09 14:10:00+00:00,382.79,108.56,7.6,33.54,17.06,0.55,0,116.16,498.95000000000005
2020-04-09 15:10:00+00:00,177.37,76.78,5.33,24.17,16.58,0.62,0,82.11,259.48
2020-04-09 16:10:00+00:00,0.0,66.87,1.0,14.18,15.55,0.55,0,67.87,67.87
2020-04-09 17:10:00+00:00,0.0,19.62,0.29,4.05,13.7,0.97,0,19.91,19.91
2020-04-09 18:10:00+00:00,0.0,0.0,0.0,0.0,11.44,1.31,0,0.0,0.0
2020-04-09 19:10:00+00:00,0.0,0.0,0.0,0.0,9.42,1.31,0,0.0,0.0
2020-04-09 20:10:00+00:00,0.0,0.0,0.0,0.0,7.48,1.45,0,0.0,0.0
2020-04-09 21:10:00+00:00,0.0,0.0,0.0,0.0,5.95,1.59,0,0.0,0.0
2020-04-09 22:10:00+00:00,0.0,0.0,0.0,0.0,4.96,1.66,0,0.0,0.0
2020-04-09 23:10:00+00:00,0.0,0.0,0.0,0.0,3.93,1.66,0,0.0,0.0
2020-04-10 00:10:00+00:00,0.0,0.0,0.0,0.0,2.74,1.66,0,0.0,0.0
2020-04-10 01:10:00+00:00,0.0,0.0,0.0,0.0,1.71,1.66,0,0.0,0.0
2020-04-10 02:10:00+00:00,0.0,0.0,0.0,0.0,1.06,1.59,0,0.0,0.0
2020-04-10 03:10:00+00:00,0.0,0.0,0.0,0.0,0.49,1.59,0,0.0,0.0
2020-04-10 04:10:00+00:00,0.0,0.0,0.0,0.0,-0.07,1.52,0,0.0,0.0
2020-04-10 05:10:00+00:00,67.12,60.82,1.03,7.43,-0.17,1.38,0,61.85,128.97
2020-04-10 06:10:00+00:00,298.69,128.81,3.48,17.57,3.43,0.76,0,132.29,430.98
2020-04-10 07:10:00+00:00,490.09,170.52,5.85,27.43,9.41,0.55,0,176.37,666.46
2020-04-10 08:10:00+00:00,669.44,184.21,8.03,36.52,12.53,0.28,0,192.24,861.6800000000001
2020-04-10 09:10:00+00:00,775.51,193.45,9.65,44.09,14.06,0.07,0,203.1,978.61
2020-04-10 10:10:00+00:00,814.57,193.78,10.62,49.13,15.31,0.41,0,204.4,1018.97
2020-04-10 11:10:00+00:00,452.89,340.28,9.3,50.52,15.93,0.48,0,349.58,802.47
2020-04-10 12:10:00+00:00,415.15,310.03,8.99,47.9,16.17,0.34,0,319.02,734.17
2020-04-10 13:10:00+00:00,346.15,259.2,8.11,41.94,16.28,0.69,0,267.31,613.46
2020-04-10 14:10:00+00:00,336.87,137.82,7.32,33.8,16.33,1.03,0,145.14,482.01
2020-04-10 15:10:00+00:00,168.23,84.74,5.27,24.4,15.78,1.38,0,90.00999999999999,258.24
2020-04-10 16:10:00+00:00,0.14,47.02,2.79,14.41,14.47,1.24,0,49.81,49.95
2020-04-10 17:10:00+00:00,0.0,20.51,0.31,4.27,12.94,1.03,0,20.82,20.82
2020-04-10 18:10:00+00:00,0.0,0.0,0.0,0.0,11.54,0.55,0,0.0,0.0
2020-04-10 19:10:00+00:00,0.0,0.0,0.0,0.0,9.52,0.69,0,0.0,0.0
2020-04-10 20:10:00+00:00,0.0,0.0,0.0,0.0,10.25,0.34,0,0.0,0.0
2020-04-10 21:10:00+00:00,0.0,0.0,0.0,0.0,9.5,0.28,0,0.0,0.0
2020-04-10 22:10:00+00:00,0.0,0.0,0.0,0.0,8.57,0.48,0,0.0,0.0
2020-04-10 23:10:00+00:00,0.0,0.0,0.0,0.0,7.69,0.62,0,0.0,0.0
2020-04-11 00:10:00+00:00,0.0,0.0,0.0,0.0,6.95,0.69,0,0.0,0.0
2020-04-11 01:10:00+00:00,0.0,0.0,0.0,0.0,5.36,0.9,0,0.0,0.0
2020-04-11 02:10:00+00:00,0.0,0.0,0.0,0.0,3.9,0.97,0,0.0,0.0
2020-04-11 03:10:00+00:00,0.0,0.0,0.0,0.0,2.66,1.1,0,0.0,0.0
2020-04-11 04:10:00+00:00,0.0,0.0,0.0,0.0,1.7,1.17,0,0.0,0.0
2020-04-11 05:10:00+00:00,37.48,56.71,0.91,7.75,1.37,1.17,0,57.62,95.1
2020-04-11 06:10:00+00:00,152.01,151.57,2.92,17.89,5.05,0.41,0,154.48999999999998,306.5
2020-04-11 07:10:00+00:00,322.61,221.1,5.24,27.76,9.46,0.21,0,226.34,548.95
2020-04-11 08:10:00+00:00,669.96,183.49,8.07,36.86,12.19,0.07,0,191.56,861.52
2020-04-11 09:10:00+00:00,789.57,186.07,9.74,44.46,13.61,0.76,0,195.81,985.3800000000001
2020-04-11 10:10:00+00:00,659.39,270.37,10.02,49.5,14.21,0.9,0,280.39,939.78
2020-04-11 11:10:00+00:00,76.98,371.88,6.07,50.89,14.67,0.69,0,377.95,454.93
2020-04-11 12:10:00+00:00,461.22,291.55,9.3,48.23,14.92,0.69,0,300.85,762.07
2020-04-11 13:10:00+00:00,148.84,323.16,6.5,42.23,14.55,0.9,0,329.66,478.5
2020-04-11 14:10:00+00:00,88.44,259.23,5.12,34.05,14.61,0.9,0,264.35,352.79
2020-04-11 15:10:00+00:00,88.06,153.68,4.39,24.63,14.32,1.1,0,158.07,246.13
2020-04-11 16:10:00+00:00,0.41,78.46,2.4,14.63,13.35,1.1,0,80.86,81.27
2020-04-11 17:10:00+00:00,0.0,10.7,0.16,4.49,12.23,0.9,0,10.86,10.86
2020-04-11 18:10:00+00:00,0.0,0.0,0.0,0.0,10.46,0.69,0,0.0,0.0
2020-04-11 19:10:00+00:00,0.0,0.0,0.0,0.0,10.23,1.38,0,0.0,0.0
2020-04-11 20:10:00+00:00,0.0,0.0,0.0,0.0,8.87,0.9,0,0.0,0.0
2020-04-11 21:10:00+00:00,0.0,0.0,0.0,0.0,8.94,0.69,0,0.0,0.0
2020-04-11 22:10:00+00:00,0.0,0.0,0.0,0.0,8.53,0.48,0,0.0,0.0
2020-04-11 23:10:00+00:00,0.0,0.0,0.0,0.0,7.91,0.28,0,0.0,0.0
2020-04-12 00:10:00+00:00,0.0,0.0,0.0,0.0,7.42,0.14,0,0.0,0.0
2020-04-12 01:10:00+00:00,0.0,0.0,0.0,0.0,6.98,0.14,0,0.0,0.0
2020-04-12 02:10:00+00:00,0.0,0.0,0.0,0.0,6.5,0.34,0,0.0,0.0
2020-04-12 03:10:00+00:00,0.0,0.0,0.0,0.0,5.73,0.62,0,0.0,0.0
2020-04-12 04:10:00+00:00,0.0,0.0,0.0,0.0,3.57,0.9,0,0.0,0.0
2020-04-12 05:10:00+00:00,113.88,64.99,1.29,8.06,2.19,1.03,0,66.28,180.16
2020-04-12 06:10:00+00:00,341.47,118.17,3.72,18.2,5.21,0.41,0,121.89,463.36
2020-04-12 07:10:00+00:00,547.29,145.85,6.12,28.08,9.55,0.41,0,151.97,699.26
2020-04-12 08:10:00+00:00,717.07,158.62,8.25,37.2,12.41,0.62,0,166.87,883.94
2020-04-12 09:10:00+00:00,813.08,170.39,9.83,44.82,14.53,0.83,0,180.22,993.3000000000001
2020-04-12 10:10:00+00:00,853.7,167.82,10.81,49.87,16.04,1.1,0,178.63,1032.33
2020-04-12 11:10:00+00:00,328.22,375.59,8.56,51.25,16.63,1.45,0,384.15,712.37
2020-04-12 12:10:00+00:00,35.42,331.48,5.14,48.55,17.17,1.79,0,336.62,372.04
2020-04-12 13:10:00+00:00,0.0,131.49,1.89,42.51,17.05,1.86,0,133.38,133.38
2020-04-12 14:10:00+00:00,0.0,49.43,0.71,34.3,16.77,1.79,0,50.14,50.14
2020-04-12 15:10:00+00:00,71.95,165.47,4.18,24.86,16.49,1.86,0,169.65,241.60000000000002
2020-04-12 16:10:00+00:00,0.41,94.12,2.09,14.85,15.5,1.31,0,96.21000000000001,96.62
2020-04-12 17:10:00+00:00,0.0,18.72,0.28,4.72,14.05,0.9,0,19.0,19.0
2020-04-12 18:10:00+00:00,0.0,0.0,0.0,0.0,12.53,0.83,0,0.0,0.0
2020-04-12 19:10:00+00:00,0.0,0.0,0.0,0.0,12.46,0.62,0,0.0,0.0
2020-04-12 20:10:00+00:00,0.0,0.0,0.0,0.0,11.69,0.14,0,0.0,0.0
2020-04-12 21:10:00+00:00,0.0,0.0,0.0,0.0,10.59,0.41,0,0.0,0.0
2020-04-12 22:10:00+00:00,0.0,0.0,0.0,0.0,8.14,0.9,0,0.0,0.0
2020-04-12 23:10:00+00:00,0.0,0.0,0.0,0.0,5.83,1.17,0,0.0,0.0
2020-04-13 00:10:00+00:00,0.0,0.0,0.0,0.0,4.73,1.31,0,0.0,0.0
2020-04-13 01:10:00+00:00,0.0,0.0,0.0,0.0,4.05,1.38,0,0.0,0.0
2020-04-13 02:10:00+00:00,0.0,0.0,0.0,0.0,3.67,1.45,0,0.0,0.0
2020-04-13 03:10:00+00:00,0.0,0.0,0.0,0.0,3.23,1.52,0,0.0,0.0
2020-04-13 04:10:00+00:00,0.0,0.0,0.0,0.0,2.83,1.45,0,0.0,0.0
2020-04-13 05:10:00+00:00,23.54,56.57,0.88,8.38,2.96,1.38,0,57.45,80.99000000000001
2020-04-13 06:10:00+00:00,44.17,138.26,2.21,18.51,5.36,0.97,0,140.47,184.64
2020-04-13 07:10:00+00:00,26.61,196.17,2.99,28.4,10.31,0.9,0,199.16,225.76999999999998
2020-04-13 08:10:00+00:00,303.74,300.92,6.51,37.53,13.24,1.1,0,307.43,611.1700000000001
2020-04-13 09:10:00+00:00,101.67,346.91,5.77,45.17,13.83,1.59,0,352.68,454.35
2020-04-13 10:10:00+00:00,455.02,345.87,9.06,50.24,13.44,1.86,0,354.93,809.95
2020-04-13 11:10:00+00:00,743.3,205.51,10.78,51.61,14.08,1.86,0,216.29,959.5899999999999
2020-04-13 12:10:00+00:00,206.15,368.04,7.52,48.88,14.04,1.66,0,375.56,581.71
2020-04-13 13:10:00+00:00,160.44,322.42,6.66,42.8,13.74,1.79,0,329.08000000000004,489.52000000000004
2020-04-13 14:10:00+00:00,243.61,195.9,6.73,34.55,13.83,1.59,0,202.63,446.24
2020-04-13 15:10:00+00:00,173.81,79.89,5.39,25.09,14.07,1.03,0,85.28,259.09000000000003
2020-04-13 16:10:00+00:00,0.56,95.68,2.08,15.07,13.01,1.52,0,97.76,98.32000000000001
2020-04-13 17:10:00+00:00,0.0,24.97,0.38,4.94,9.84,1.38,0,25.349999999999998,25.349999999999998
2020-04-13 18:10:00+00:00,0.0,0.0,0.0,0.0,8.41,1.03,0,0.0,0.0
2020-04-13 19:10:00+00:00,0.0,0.0,0.0,0.0,8.87,1.59,0,0.0,0.0
2020-04-13 20:10:00+00:00,0.0,0.0,0.0,0.0,7.68,1.59,0,0.0,0.0
2020-04-13 21:10:00+00:00,0.0,0.0,0.0,0.0,6.53,1.38,0,0.0,0.0
2020-04-13 22:10:00+00:00,0.0,0.0,0.0,0.0,5.73,1.38,0,0.0,0.0
2020-04-13 23:10:00+00:00,0.0,0.0,0.0,0.0,5.69,1.24,0,0.0,0.0
2020-04-14 00:10:00+00:00,0.0,0.0,0.0,0.0,5.32,1.31,0,0.0,0.0
2020-04-14 01:10:00+00:00,0.0,0.0,0.0,0.0,4.32,1.66,0,0.0,0.0
2020-04-14 02:10:00+00:00,0.0,0.0,0.0,0.0,3.11,1.86,0,0.0,0.0
2020-04-14 03:10:00+00:00,0.0,0.0,0.0,0.0,1.98,1.66,0,0.0,0.0
2020-04-14 04:10:00+00:00,0.0,0.0,0.0,0.0,1.43,1.52,0,0.0,0.0
2020-04-14 05:10:00+00:00,0.0,35.44,0.51,8.69,1.09,1.72,0,35.949999999999996,35.949999999999996
2020-04-14 06:10:00+00:00,0.0,87.66,1.26,18.82,1.12,2.14,0,88.92,88.92
2020-04-14 07:10:00+00:00,113.45,241.54,4.17,28.72,1.22,2.69,0,245.70999999999998,359.15999999999997
2020-04-14 08:10:00+00:00,561.0,245.87,7.94,37.87,2.3,3.31,0,253.81,814.81
2020-04-14 09:10:00+00:00,489.83,327.61,8.76,45.52,3.19,3.79,0,336.37,826.2
2020-04-14 10:10:00+00:00,66.0,368.63,5.87,50.61,3.83,3.79,0,374.5,440.5
2020-04-14 11:10:00+00:00,380.29,377.72,9.15,51.97,4.31,4.21,0,386.87,767.1600000000001
2020-04-14 12:10:00+00:00,20.86,319.79,4.82,49.2,4.75,4.41,0,324.61,345.47
2020-04-14 13:10:00+00:00,169.63,332.33,6.93,43.08,4.58,3.93,0,339.26,508.89
2020-04-14 14:10:00+00:00,115.43,263.51,5.64,34.79,4.64,3.52,0,269.15,384.58
2020-04-14 15:10:00+00:00,68.39,176.41,4.27,25.32,4.38,3.31,0,180.68,249.07
2020-04-14 16:10:00+00:00,2.48,52.96,3.01,15.29,3.86,3.03,0,55.97,58.449999999999996
2020-04-14 17:10:00+00:00,0.0,23.18,0.35,5.16,2.67,2.41,0,23.53,23.53
2020-04-14 18:10:00+00:00,0.0,0.0,0.0,0.0,1.44,1.93,0,0.0,0.0
2020-04-14 19:10:00+00:00,0.0,0.0,0.0,0.0,0.2,1.72,0,0.0,0.0
2020-04-14 20:10:00+00:00,0.0,0.0,0.0,0.0,-0.52,1.31,0,0.0,0.0
2020-04-14 21:10:00+00:00,0.0,0.0,0.0,0.0,-1.19,1.17,0,0.0,0.0
2020-04-14 22:10:00+00:00,0.0,0.0,0.0,0.0,-2.08,1.1,0,0.0,0.0
2020-04-14 23:10:00+00:00,0.0,0.0,0.0,0.0,-2.66,1.03,0,0.0,0.0
2020-04-15 00:10:00+00:00,0.0,0.0,0.0,0.0,-3.19,0.97,0,0.0,0.0
2020-04-15 01:10:00+00:00,0.0,0.0,0.0,0.0,-3.15,0.83,0,0.0,0.0
2020-04-15 02:10:00+00:00,0.0,0.0,0.0,0.0,-3.22,0.83,0,0.0,0.0
2020-04-15 03:10:00+00:00,0.0,0.0,0.0,0.0,-3.33,0.83,0,0.0,0.0
2020-04-15 04:10:00+00:00,0.0,0.0,0.0,0.0,-3.24,0.83,0,0.0,0.0
2020-04-15 05:10:00+00:00,160.59,67.56,1.61,8.99,-1.88,0.41,0,69.17,229.76
2020-04-15 06:10:00+00:00,371.35,116.88,4.03,19.13,0.03,0.28,0,120.91,492.26
2020-04-15 07:10:00+00:00,570.94,146.47,6.44,29.03,2.04,0.48,0,152.91,723.85
2020-04-15 08:10:00+00:00,742.53,156.69,8.59,38.2,4.22,0.41,0,165.28,907.81
2020-04-15 09:10:00+00:00,853.0,159.13,10.22,45.87,6.36,0.34,0,169.35,1022.35
2020-04-15 10:10:00+00:00,812.84,201.56,10.91,50.97,8.31,0.34,0,212.47,1025.31
2020-04-15 11:10:00+00:00,857.06,149.88,11.45,52.32,10.05,0.21,0,161.32999999999998,1018.3899999999999
2020-04-15 12:10:00+00:00,750.29,140.7,10.93,49.52,11.38,0.14,0,151.63,901.92
2020-04-15 13:10:00+00:00,575.53,135.01,9.65,43.36,12.04,0.14,0,144.66,720.1899999999999
2020-04-15 14:10:00+00:00,379.44,113.41,7.81,35.04,11.98,0.0,0,121.22,500.65999999999997
2020-04-15 15:10:00+00:00,129.28,127.21,5.08,25.54,11.92,0.07,0,132.29,261.57
2020-04-15 16:10:00+00:00,0.41,102.47,1.8,15.5,10.84,0.48,0,104.27,104.67999999999999
2020-04-15 17:10:00+00:00,0.0,25.86,0.39,5.38,9.65,0.48,0,26.25,26.25
2020-04-15 18:10:00+00:00,0.0,0.0,0.0,0.0,8.45,0.14,0,0.0,0.0
2020-04-15 19:10:00+00:00,0.0,0.0,0.0,0.0,5.28,0.62,0,0.0,0.0
2020-04-15 20:10:00+00:00,0.0,0.0,0.0,0.0,3.92,0.9,0,0.0,0.0
2020-04-15 21:10:00+00:00,0.0,0.0,0.0,0.0,3.03,1.03,0,0.0,0.0
2020-04-15 22:10:00+00:00,0.0,0.0,0.0,0.0,2.14,1.03,0,0.0,0.0
2020-04-15 23:10:00+00:00,0.0,0.0,0.0,0.0,1.27,1.03,0,0.0,0.0
2020-04-16 00:10:00+00:00,0.0,0.0,0.0,0.0,0.9,0.97,0,0.0,0.0
2020-04-16 01:10:00+00:00,0.0,0.0,0.0,0.0,0.84,0.97,0,0.0,0.0
2020-04-16 02:10:00+00:00,0.0,0.0,0.0,0.0,1.16,0.9,0,0.0,0.0
2020-04-16 03:10:00+00:00,0.0,0.0,0.0,0.0,1.18,0.83,0,0.0,0.0
2020-04-16 04:10:00+00:00,0.0,0.0,0.0,0.0,0.92,0.83,0,0.0,0.0
2020-04-16 05:10:00+00:00,91.38,75.1,1.41,9.29,0.98,0.83,0,76.50999999999999,167.89
2020-04-16 06:10:00+00:00,392.98,109.7,4.15,19.43,3.81,0.41,0,113.85000000000001,506.83000000000004
2020-04-16 07:10:00+00:00,582.29,141.18,6.52,29.34,8.01,0.28,0,147.70000000000002,729.99
2020-04-16 08:10:00+00:00,727.22,164.24,8.57,38.52,10.67,0.55,0,172.81,900.03
2020-04-16 09:10:00+00:00,851.88,158.57,10.25,46.22,12.74,0.76,0,168.82,1020.7
2020-04-16 10:10:00+00:00,906.54,147.16,11.29,51.33,14.59,0.76,0,158.45,1064.99
2020-04-16 11:10:00+00:00,838.46,160.45,11.41,52.67,16.22,0.48,0,171.85999999999999,1010.32
2020-04-16 12:10:00+00:00,721.26,158.21,10.84,49.84,17.49,0.21,0,169.05,890.31
2020-04-16 13:10:00+00:00,502.76,180.32,9.3,43.63,18.19,0.14,0,189.62,692.38
2020-04-16 14:10:00+00:00,296.28,170.96,7.3,35.28,18.38,0.28,0,178.26000000000002,474.53999999999996
2020-04-16 15:10:00+00:00,127.0,129.92,5.08,25.76,17.99,0.41,0,135.0,262.0
2020-04-16 16:10:00+00:00,2.57,75.81,2.76,15.72,16.09,0.28,0,78.57000000000001,81.14
2020-04-16 17:10:00+00:00,0.0,29.42,0.44,5.6,14.67,0.34,0,29.860000000000003,29.860000000000003
2020-04-16 18:10:00+00:00,0.0,0.0,0.0,0.0,12.11,0.76,0,0.0,0.0
