time,GL [W m-2],P0 [Pa],RH2M [percent],RR [kg m-2],T2M [degree_Celsius],TD2M [degree_Celsius],UU [m s-1],VV [m s-1],lat,lon
2023-10-17T04:00+00:00,0.0,102505.05,100.0,0.0,-0.76,-0.76,0.48,0.12,47.386993,15.094809
2023-10-17T05:00+00:00,0.0,102512.05,98.05,0.0,-0.69,-0.95,0.51,0.07,47.386993,15.094809
2023-10-17T06:00+00:00,12.81,102535.01,93.32,0.0,-0.22,-1.16,0.38,0.08,47.386993,15.094809
2023-10-17T07:00+00:00,112.8,102554.16,93.86,0.0,0.64,-0.23,0.14,0.09,47.386993,15.094809
2023-10-17T08:00+00:00,308.54,102464.28,88.66,0.0,1.95,0.28,0.2,0.25,47.386993,15.094809
2023-10-17T09:00+00:00,372.6,102361.22,75.08,0.0,4.51,0.49,-0.04,0.2,47.386993,15.094809
2023-10-17T10:00+00:00,400.2,102263.4,60.6,0.0,7.14,0.05,-0.39,0.01,47.386993,15.094809
2023-10-17T11:00+00:00,312.04,102128.31,55.0,0.0,9.13,0.57,-0.05,0.1,47.386993,15.094809
2023-10-17T12:00+00:00,476.32,102018.74,53.71,0.0,10.57,1.59,-0.75,-0.09,47.386993,15.094809
2023-10-17T13:00+00:00,325.87,101916.57,52.05,0.0,10.96,1.52,-0.72,-0.21,47.386993,15.094809
2023-10-17T14:00+00:00,201.45,101876.82,51.88,0.0,10.73,1.26,-1.37,-0.34,47.386993,15.094809
2023-10-17T15:00+00:00,80.11,101868.48,58.33,0.0,9.77,1.99,-1.62,-0.45,47.386993,15.094809
2023-10-17T16:00+00:00,3.38,101912.61,67.39,0.0,8.21,2.54,-0.78,-0.39,47.386993,15.094809
2023-10-17T17:00+00:00,0.0,101983.14,77.54,0.0,6.52,2.88,-0.52,-0.37,47.386993,15.094809
2023-10-17T18:00+00:00,0.0,102003.1,83.59,0.0,5.34,2.79,-0.5,-0.32,47.386993,15.094809
2023-10-17T19:00+00:00,0.0,102042.76,89.68,0.0,4.13,2.59,-0.58,-0.44,47.386993,15.094809
2023-10-17T20:00+00:00,0.0,102099.54,97.03,0.0,2.77,2.34,-0.07,-0.16,47.386993,15.094809
2023-10-17T21:00+00:00,0.0,102129.64,100.0,0.0,1.75,1.75,-0.09,-0.15,47.386993,15.094809
2023-10-17T22:00+00:00,0.0,102154.81,100.0,0.0,0.91,0.91,0.01,-0.09,47.386993,15.094809
2023-10-17T23:00+00:00,0.0,102174.98,100.0,0.0,0.05,0.05,-0.12,-0.14,47.386993,15.094809
2023-10-18T00:00+00:00,0.0,102205.16,100.0,0.0,-0.99,-0.99,0.09,-0.1,47.386993,15.094809
2023-10-18T01:00+00:00,0.0,102204.9,100.0,0.0,-1.65,-1.65,-0.02,-0.17,47.386993,15.094809
2023-10-18T02:00+00:00,0.0,102165.21,100.0,0.0,-2.26,-2.26,-0.21,-0.26,47.386993,15.094809
2023-10-18T03:00+00:00,0.0,102136.07,100.0,0.0,-2.32,-2.32,-0.51,-0.33,47.386993,15.094809
2023-10-18T04:00+00:00,0.0,102101.69,100.0,0.0,-2.32,-2.32,-0.02,-0.06,47.386993,15.094809
2023-10-18T05:00+00:00,0.0,102081.85,100.0,0.0,-2.33,-2.33,0.19,0.06,47.386993,15.094809
2023-10-18T06:00+00:00,10.81,102073.05,100.0,0.0,-1.97,-1.97,-0.85,-0.23,47.386993,15.094809
2023-10-18T07:00+00:00,67.84,102068.26,100.0,0.0,-0.93,-0.93,-0.31,-0.04,47.386993,15.094809
2023-10-18T08:00+00:00,187.44,102022.21,100.0,0.0,0.45,0.45,0.33,0.35,47.386993,15.094809
2023-10-18T09:00+00:00,206.2,101966.23,91.74,0.0,2.6,1.39,0.06,0.29,47.386993,15.094809
2023-10-18T10:00+00:00,377.87,101907.57,77.84,0.0,5.32,1.77,-0.08,0.06,47.386993,15.094809
2023-10-18T11:00+00:00,471.73,101724.81,63.87,0.0,8.58,2.14,-0.3,-0.04,47.386993,15.094809
2023-10-18T12:00+00:00,295.08,101563.26,59.32,0.0,10.29,2.72,-0.23,-0.04,47.386993,15.094809
2023-10-18T13:00+00:00,249.73,101406.5,55.88,0.0,11.74,3.23,-0.37,-0.15,47.386993,15.094809
2023-10-18T14:00+00:00,226.32,101319.37,58.67,0.0,11.27,3.48,0.19,0.06,47.386993,15.094809
2023-10-18T15:00+00:00,77.84,101277.57,69.68,0.0,9.25,4.0,-1.29,-0.35,47.386993,15.094809
2023-10-18T16:00+00:00,0.12,101277.71,82.49,0.0,7.28,4.51,-1.38,-0.44,47.386993,15.094809
2023-10-18T17:00+00:00,0.0,101317.56,93.31,0.0,5.49,4.5,-0.88,-0.55,47.386993,15.094809
2023-10-18T18:00+00:00,0.0,101314.89,99.65,0.0,4.2,4.15,-0.85,-0.57,47.386993,15.094809
2023-10-18T19:00+00:00,0.0,101299.43,100.0,0.0,3.42,3.42,-0.27,-0.27,47.386993,15.094809
2023-10-18T20:00+00:00,0.0,101295.98,100.0,0.0,2.87,2.87,-0.4,-0.24,47.386993,15.094809
2023-10-18T21:00+00:00,0.0,101274.44,100.0,0.0,2.37,2.37,0.23,0.05,47.386993,15.094809
2023-10-18T22:00+00:00,0.0,101214.26,100.0,0.0,1.85,1.85,-0.21,-0.13,47.386993,15.094809
2023-10-18T23:00+00:00,0.0,101149.24,100.0,0.0,1.77,1.77,-0.02,-0.11,47.386993,15.094809
2023-10-19T00:00+00:00,0.0,101086.36,100.0,0.0,1.58,1.58,-0.08,-0.02,47.386993,15.094809
2023-10-19T01:00+00:00,0.0,101009.47,100.0,0.0,1.75,1.75,-0.21,-0.07,47.386993,15.094809
2023-10-19T02:00+00:00,0.0,100941.08,100.0,0.0,1.62,1.62,-0.57,-0.22,47.386993,15.094809
2023-10-19T03:00+00:00,0.0,100886.37,100.0,0.0,1.64,1.64,-0.08,-0.11,47.386993,15.094809
2023-10-19T04:00+00:00,0.0,100869.22,100.0,0.0,1.27,1.27,-0.08,-0.12,47.386993,15.094809
2023-10-19T05:00+00:00,0.0,100826.28,100.0,0.0,1.27,1.27,0.2,-0.06,47.386993,15.094809
2023-10-19T06:00+00:00,15.9,100826.07,100.0,0.0,1.77,1.77,0.18,0.01,47.386993,15.094809
2023-10-19T07:00+00:00,160.44,100778.54,96.46,0.0,4.09,3.58,0.34,0.18,47.386993,15.094809
2023-10-19T08:00+00:00,283.92,100650.57,87.39,0.0,6.3,4.37,0.17,0.11,47.386993,15.094809
2023-10-19T09:00+00:00,239.63,100598.1,74.19,0.0,8.42,4.1,-0.63,-0.12,47.386993,15.094809
2023-10-19T10:00+00:00,379.41,100433.08,63.05,0.0,11.45,4.68,-0.61,-0.04,47.386993,15.094809
2023-10-19T11:00+00:00,259.55,100285.47,57.09,0.0,14.15,5.79,-0.05,0.09,47.386993,15.094809
2023-10-19T12:00+00:00,355.89,100143.1,54.53,0.0,15.97,6.82,-0.06,0.26,47.386993,15.094809
2023-10-19T13:00+00:00,340.21,99983.31,50.64,0.0,18.06,7.67,-0.02,0.21,47.386993,15.094809
2023-10-19T14:00+00:00,270.05,99913.06,50.58,0.0,18.68,8.23,-0.32,0.12,47.386993,15.094809
2023-10-19T15:00+00:00,101.87,99853.83,60.87,0.0,17.26,9.65,0.15,0.19,47.386993,15.094809
2023-10-19T16:00+00:00,0.0,99882.03,68.64,0.0,15.81,10.06,0.11,0.23,47.386993,15.094809
2023-10-19T17:00+00:00,0.0,99923.68,73.8,0.0,14.75,10.13,0.02,0.2,47.386993,15.094809
2023-10-19T18:00+00:00,0.0,99913.56,80.81,0.002,13.86,10.62,0.23,0.32,47.386993,15.094809
2023-10-19T19:00+00:00,0.0,99918.53,83.19,0.008,13.38,10.59,0.36,0.37,47.386993,15.094809
2023-10-19T20:00+00:00,0.0,99902.18,86.46,0.0,12.64,10.44,-0.14,0.18,47.386993,15.094809
2023-10-19T21:00+00:00,0.0,99895.51,84.3,0.0,12.67,10.09,0.01,0.2,47.386993,15.094809
2023-10-19T22:00+00:00,0.0,99823.19,84.83,0.002,12.91,10.42,0.0,0.02,47.386993,15.094809
2023-10-19T23:00+00:00,0.0,99798.23,86.17,0.006,12.68,10.43,0.03,0.03,47.386993,15.094809
2023-10-20T00:00+00:00,0.0,99733.39,86.43,0.0,12.52,10.32,-0.57,-0.32,47.386993,15.094809
2023-10-20T01:00+00:00,0.0,99685.97,85.54,0.0,12.61,10.25,0.33,0.09,47.386993,15.094809
2023-10-20T02:00+00:00,0.0,99586.5,86.15,0.001,12.88,10.62,-0.45,-0.31,47.386993,15.094809
2023-10-20T03:00+00:00,0.0,99575.65,85.47,0.002,13.15,10.77,-0.36,-0.23,47.386993,15.094809
2023-10-20T04:00+00:00,0.0,99491.96,84.23,0.001,13.51,10.9,-0.26,-0.23,47.386993,15.094809
2023-10-20T05:00+00:00,0.0,99373.54,80.95,0.0,14.06,10.85,-0.13,-0.07,47.386993,15.094809
2023-10-20T06:00+00:00,3.46,99355.97,78.89,0.0,14.69,11.07,-0.33,-0.21,47.386993,15.094809
2023-10-20T07:00+00:00,25.61,99282.71,76.93,0.0,15.14,11.12,0.04,-0.05,47.386993,15.094809
2023-10-20T08:00+00:00,88.7,99221.35,72.76,0.0,16.52,11.62,-0.13,-0.06,47.386993,15.094809
2023-10-20T09:00+00:00,73.83,99196.26,63.89,0.0,19.2,12.2,0.4,0.27,47.386993,15.094809
2023-10-20T10:00+00:00,165.44,99126.36,62.18,0.0,20.8,13.3,1.97,0.6,47.386993,15.094809
2023-10-20T11:00+00:00,138.25,99117.78,63.37,0.0,20.79,13.58,0.1,0.2,47.386993,15.094809
2023-10-20T12:00+00:00,198.24,99042.73,57.76,0.0,21.34,12.68,0.33,0.16,47.386993,15.094809
2023-10-20T13:00+00:00,208.89,98939.96,50.21,0.0,22.01,11.18,-0.58,0.3,47.386993,15.094809
2023-10-20T14:00+00:00,169.21,98897.97,52.93,0.0,22.03,12.0,-0.62,0.15,47.386993,15.094809
2023-10-20T15:00+00:00,113.28,98871.47,50.94,0.0,22.35,11.71,-1.16,-0.25,47.386993,15.094809
2023-10-20T16:00+00:00,0.0,98899.89,42.16,0.0,21.56,8.16,0.64,0.19,47.386993,15.094809
2023-10-20T17:00+00:00,0.0,99017.78,46.62,0.0,21.11,9.24,-0.22,0.22,47.386993,15.094809
2023-10-20T18:00+00:00,0.0,99089.85,54.87,0.0,20.27,10.91,-0.59,-0.11,47.386993,15.094809
2023-10-20T19:00+00:00,0.0,99121.91,57.51,0.0,19.28,10.69,1.28,0.41,47.386993,15.094809
2023-10-20T20:00+00:00,0.0,99360.79,75.22,0.306,17.99,13.54,1.91,0.71,47.386993,15.094809
2023-10-20T21:00+00:00,0.0,99482.23,94.61,3.989,15.95,15.08,0.23,0.19,47.386993,15.094809
2023-10-20T22:00+00:00,0.0,99448.39,97.96,2.139,15.08,14.76,0.58,0.18,47.386993,15.094809
2023-10-20T23:00+00:00,0.0,99587.89,98.11,1.885,14.95,14.65,-0.06,-0.01,47.386993,15.094809
2023-10-21T00:00+00:00,0.0,99612.44,95.56,0.107,14.61,13.9,0.34,0.16,47.386993,15.094809
2023-10-21T01:00+00:00,0.0,99639.97,93.2,0.0,13.44,12.37,0.72,0.37,47.386993,15.094809
2023-10-21T02:00+00:00,0.0,99679.19,94.8,0.0,12.61,11.8,0.46,0.35,47.386993,15.094809
2023-10-21T03:00+00:00,0.0,99799.62,93.38,0.0,12.52,11.48,0.12,0.18,47.386993,15.094809
2023-10-21T04:00+00:00,0.0,99905.22,91.19,0.0,11.84,10.45,-0.65,-0.15,47.386993,15.094809
2023-10-21T05:00+00:00,0.0,100038.76,94.1,0.0,11.07,10.16,0.39,0.11,47.386993,15.094809
2023-10-21T06:00+00:00,6.52,100168.91,92.19,0.0,10.85,9.63,0.55,0.18,47.386993,15.094809
2023-10-21T07:00+00:00,68.08,100263.85,90.15,0.0,11.63,10.08,-0.06,-0.04,47.386993,15.094809
2023-10-21T08:00+00:00,171.08,100312.06,89.73,0.0,13.03,11.38,-0.05,0.02,47.386993,15.094809
2023-10-21T09:00+00:00,169.56,100343.37,80.6,0.0,15.0,11.69,-1.07,-0.18,47.386993,15.094809
2023-10-21T10:00+00:00,417.84,100306.58,75.55,0.0,16.25,11.93,-0.73,-0.01,47.386993,15.094809
2023-10-21T11:00+00:00,347.9,100271.6,70.82,0.0,17.82,12.45,-0.57,0.05,47.386993,15.094809
2023-10-21T12:00+00:00,332.9,100228.57,59.61,0.0,19.25,11.2,-0.53,0.11,47.386993,15.094809
2023-10-21T13:00+00:00,139.04,100182.53,65.58,0.0,19.28,12.68,-0.84,-0.01,47.386993,15.094809
2023-10-21T14:00+00:00,170.51,100154.06,68.45,0.0,18.92,12.99,-0.82,-0.2,47.386993,15.094809
2023-10-21T15:00+00:00,95.54,100193.03,80.53,0.0,17.99,14.59,-0.5,-0.12,47.386993,15.094809
2023-10-21T16:00+00:00,0.0,100222.99,84.76,0.0,16.21,13.64,-0.53,-0.27,47.386993,15.094809
2023-10-21T17:00+00:00,0.0,100402.81,85.95,0.0,14.98,12.65,-0.23,-0.19,47.386993,15.094809
2023-10-21T18:00+00:00,0.0,100474.21,89.86,0.0,13.98,12.34,0.04,0.02,47.386993,15.094809
2023-10-21T19:00+00:00,0.0,100509.3,91.28,0.0,13.09,11.7,-0.02,-0.04,47.386993,15.094809
2023-10-21T20:00+00:00,0.0,100509.39,92.13,0.0,12.63,11.39,-0.02,-0.09,47.386993,15.094809
2023-10-21T21:00+00:00,0.0,100519.71,97.5,0.0,11.61,11.22,-0.09,-0.1,47.386993,15.094809
2023-10-21T22:00+00:00,0.0,100549.33,94.7,0.0,11.69,10.87,0.36,0.06,47.386993,15.094809
2023-10-21T23:00+00:00,0.0,100599.43,94.29,0.0,11.63,10.75,0.28,0.08,47.386993,15.094809
2023-10-22T00:00+00:00,0.0,100639.92,94.11,0.0,11.45,10.54,0.86,0.35,47.386993,15.094809
2023-10-22T01:00+00:00,0.0,100659.54,91.11,0.0,11.46,10.06,1.12,0.33,47.386993,15.094809
2023-10-22T02:00+00:00,0.0,100678.05,92.02,0.0,11.17,9.93,1.04,0.34,47.386993,15.094809
2023-10-22T03:00+00:00,0.0,100750.21,92.65,0.0,11.18,10.04,1.52,0.47,47.386993,15.094809
2023-10-22T04:00+00:00,0.0,100848.39,91.67,0.001,11.36,10.05,0.95,0.37,47.386993,15.094809
2023-10-22T05:00+00:00,0.0,100945.21,87.83,0.011,11.74,9.79,0.83,0.25,47.386993,15.094809
2023-10-22T06:00+00:00,9.04,101068.11,80.7,0.005,11.8,8.6,1.6,0.29,47.386993,15.094809
2023-10-22T07:00+00:00,87.1,101119.83,77.58,0.001,12.28,8.48,1.43,0.33,47.386993,15.094809
2023-10-22T08:00+00:00,149.44,101198.85,66.01,0.0,13.54,7.32,1.06,0.29,47.386993,15.094809
2023-10-22T09:00+00:00,286.91,101207.82,59.77,0.0,15.0,7.25,0.58,0.33,47.386993,15.094809
2023-10-22T10:00+00:00,556.75,101209.24,53.46,0.0,16.11,6.66,0.9,0.31,47.386993,15.094809
2023-10-22T11:00+00:00,456.15,101162.89,49.27,0.0,16.62,5.95,1.08,0.44,47.386993,15.094809
2023-10-22T12:00+00:00,491.07,101143.05,45.95,0.0,17.35,5.61,1.43,0.55,47.386993,15.094809
2023-10-22T13:00+00:00,376.14,101109.99,44.87,0.0,17.55,5.45,1.06,0.41,47.386993,15.094809
2023-10-22T14:00+00:00,233.31,101169.64,50.96,0.0,16.69,6.5,1.37,0.53,47.386993,15.094809
2023-10-22T15:00+00:00,93.69,101279.22,51.67,0.0,16.06,6.12,0.98,0.41,47.386993,15.094809
2023-10-22T16:00+00:00,0.0,101399.14,63.66,0.0,14.84,8.03,0.4,0.18,47.386993,15.094809
2023-10-22T17:00+00:00,0.0,101509.37,72.4,0.0,12.8,7.97,0.41,0.06,47.386993,15.094809
2023-10-22T18:00+00:00,0.0,101589.67,78.27,0.0,11.39,7.75,0.22,-0.08,47.386993,15.094809
2023-10-22T19:00+00:00,0.0,101679.72,82.99,0.0,10.12,7.37,0.58,0.06,47.386993,15.094809
2023-10-22T20:00+00:00,0.0,101779.48,86.48,0.0,8.93,6.8,0.2,-0.09,47.386993,15.094809
2023-10-22T21:00+00:00,0.0,101840.0,87.73,0.0,8.09,6.18,-0.05,-0.22,47.386993,15.094809
2023-10-22T22:00+00:00,0.0,101884.39,90.96,0.0,7.4,6.03,0.14,-0.17,47.386993,15.094809
2023-10-22T23:00+00:00,0.0,101915.19,94.02,0.0,6.86,5.97,0.49,0.04,47.386993,15.094809
2023-10-23T00:00+00:00,0.0,101916.82,95.32,0.0,6.57,5.88,-0.08,-0.18,47.386993,15.094809
2023-10-23T01:00+00:00,0.0,101911.15,96.08,0.0,6.32,5.75,-0.16,-0.18,47.386993,15.094809
2023-10-23T02:00+00:00,0.0,101881.8,98.78,0.0,5.92,5.74,-0.03,-0.17,47.386993,15.094809
2023-10-23T03:00+00:00,0.0,101944.18,97.48,0.0,5.96,5.6,0.11,-0.07,47.386993,15.094809
2023-10-23T04:00+00:00,0.0,101944.54,99.92,0.0,5.48,5.47,-0.18,-0.15,47.386993,15.094809
2023-10-23T05:00+00:00,0.0,101933.96,100.0,0.0,5.22,5.22,0.28,-0.01,47.386993,15.094809
2023-10-23T06:00+00:00,11.45,101986.1,100.0,0.0,5.21,5.21,0.16,0.02,47.386993,15.094809
2023-10-23T07:00+00:00,122.86,101960.79,99.24,0.0,6.28,6.17,0.13,0.03,47.386993,15.094809
2023-10-23T08:00+00:00,259.18,101934.08,92.43,0.0,8.22,7.07,0.17,0.32,47.386993,15.094809
2023-10-23T09:00+00:00,372.09,101834.69,84.11,0.0,10.18,7.62,1.13,0.46,47.386993,15.094809
2023-10-23T10:00+00:00,492.29,101765.89,75.98,0.0,12.03,7.93,0.43,0.34,47.386993,15.094809
2023-10-23T11:00+00:00,468.77,101594.26,66.0,0.0,14.13,7.88,0.36,0.3,47.386993,15.094809
2023-10-23T12:00+00:00,157.28,101545.85,60.11,0.0,16.05,8.32,0.43,0.31,47.386993,15.094809
2023-10-23T13:00+00:00,293.06,101461.57,57.61,0.0,16.89,8.48,-0.38,0.2,47.386993,15.094809
2023-10-23T14:00+00:00,263.94,101364.05,51.5,0.0,17.44,7.35,-0.91,-0.08,47.386993,15.094809
2023-10-23T15:00+00:00,83.25,101384.04,63.96,0.0,15.85,9.05,-0.8,-0.29,47.386993,15.094809
2023-10-23T16:00+00:00,0.0,101424.39,75.02,0.0,13.56,9.22,-0.59,-0.16,47.386993,15.094809
2023-10-23T17:00+00:00,0.0,101494.26,83.41,0.0,11.22,8.52,-0.18,-0.07,47.386993,15.094809
2023-10-23T18:00+00:00,0.0,101504.46,88.51,0.0,10.43,8.62,0.11,-0.02,47.386993,15.094809
2023-10-23T19:00+00:00,0.0,101499.21,90.39,0.0,9.58,8.08,0.18,0.05,47.386993,15.094809
2023-10-23T20:00+00:00,0.0,101490.72,91.92,0.0,9.14,7.9,0.16,0.01,47.386993,15.094809
2023-10-23T21:00+00:00,0.0,101510.23,94.04,0.0,8.28,7.38,0.41,0.17,47.386993,15.094809
2023-10-23T22:00+00:00,0.0,101469.18,96.06,0.0,7.65,7.07,0.24,0.18,47.386993,15.094809
2023-10-23T23:00+00:00,0.0,101435.69,97.42,0.0,7.46,7.08,0.53,0.33,47.386993,15.094809
2023-10-24T00:00+00:00,0.0,101455.98,100.0,0.0,6.76,6.76,0.24,0.17,47.386993,15.094809
2023-10-24T01:00+00:00,0.0,101453.83,100.0,0.0,5.35,5.35,0.71,0.43,47.386993,15.094809
2023-10-24T02:00+00:00,0.0,101440.94,100.0,0.0,4.4,4.4,0.46,0.37,47.386993,15.094809
2023-10-24T03:00+00:00,,,,0.0,,,0.85,0.4,47.386993,15.094809
2023-10-24T04:00+00:00,,,,0.0,,,,,47.386993,15.094809
2023-10-24T05:00+00:00,,,,0.0,,,,,47.386993,15.094809
2023-10-24T06:00+00:00,,101179.4,,0.0,,,,,47.386993,15.094809
2023-10-24T07:00+00:00,44.66,101374.9,99.47,0.0,6.67,6.59,-0.23,-0.02,47.386993,15.094809
2023-10-24T08:00+00:00,60.17,101292.72,93.93,0.0,7.78,6.86,0.1,-0.03,47.386993,15.094809
2023-10-24T09:00+00:00,60.22,101222.94,89.81,0.002,8.73,7.16,-0.22,0.05,47.386993,15.094809
2023-10-24T10:00+00:00,54.81,101198.35,87.6,0.007,9.32,7.37,0.37,0.19,47.386993,15.094809
2023-10-24T11:00+00:00,63.19,101132.96,83.86,0.008,10.23,7.62,-0.29,-0.1,47.386993,15.094809
2023-10-24T12:00+00:00,80.54,100958.83,82.67,0.0,10.8,7.98,-0.48,-0.09,47.386993,15.094809
2023-10-24T13:00+00:00,128.78,100798.6,80.82,0.0,11.4,8.23,-0.84,-0.29,47.386993,15.094809
2023-10-24T14:00+00:00,37.01,100625.44,79.51,0.0,12.15,8.72,-0.59,-0.19,47.386993,15.094809
2023-10-24T15:00+00:00,51.77,100548.96,80.12,0.0,12.22,8.9,-0.28,0.07,47.386993,15.094809
2023-10-24T16:00+00:00,0.0,100478.89,82.24,0.0,11.92,8.99,-0.37,-0.03,47.386993,15.094809
2023-10-24T17:00+00:00,0.0,100453.31,85.85,0.0,11.53,9.24,0.14,0.08,47.386993,15.094809
2023-10-24T18:00+00:00,0.0,100389.03,87.93,0.001,11.44,9.52,0.55,0.23,47.386993,15.094809
2023-10-24T19:00+00:00,0.0,100327.04,90.18,0.029,11.58,10.03,-0.42,-0.18,47.386993,15.094809
2023-10-24T20:00+00:00,0.0,100328.62,93.21,1.033,11.25,10.19,0.05,0.02,47.386993,15.094809
2023-10-24T21:00+00:00,0.0,100308.56,97.01,6.574,11.16,10.7,0.32,0.12,47.386993,15.094809
2023-10-24T22:00+00:00,0.0,100264.07,89.39,2.969,11.91,10.22,0.39,0.09,47.386993,15.094809
2023-10-24T23:00+00:00,0.0,100309.28,92.09,1.07,11.73,10.48,1.07,0.34,47.386993,15.094809
2023-10-25T00:00+00:00,0.0,100387.78,90.09,0.911,11.95,10.38,0.88,0.33,47.386993,15.094809
2023-10-25T01:00+00:00,0.0,100427.76,94.46,0.607,11.68,10.82,0.41,0.06,47.386993,15.094809
2023-10-25T02:00+00:00,0.0,100434.54,97.08,0.019,11.32,10.87,0.19,0.07,47.386993,15.094809
2023-10-25T03:00+00:00,0.0,100509.4,93.81,0.01,11.14,10.18,0.21,0.05,47.386993,15.094809
2023-10-25T04:00+00:00,0.0,100579.71,92.46,0.0,10.94,9.76,0.22,0.09,47.386993,15.094809
2023-10-25T05:00+00:00,0.0,100589.97,90.66,0.001,10.93,9.46,0.57,0.17,47.386993,15.094809
2023-10-25T06:00+00:00,4.2,100624.53,93.2,0.011,10.73,9.68,0.6,0.14,47.386993,15.094809
2023-10-25T07:00+00:00,71.08,100702.86,94.46,0.043,11.2,10.34,0.48,0.24,47.386993,15.094809
2023-10-25T08:00+00:00,147.83,100684.12,93.26,0.01,11.98,10.92,0.12,0.05,47.386993,15.094809
2023-10-25T09:00+00:00,163.02,100659.54,88.29,0.0,12.77,10.89,0.22,0.42,47.386993,15.094809
2023-10-25T10:00+00:00,193.92,100614.31,87.21,0.0,13.25,11.18,0.2,0.21,47.386993,15.094809
2023-10-25T11:00+00:00,374.78,100464.58,74.16,0.0,14.01,9.49,-0.29,0.09,47.386993,15.094809
2023-10-25T12:00+00:00,211.91,100409.28,75.76,0.0,14.48,10.26,0.7,0.36,47.386993,15.094809
2023-10-25T13:00+00:00,293.28,100309.76,73.78,0.0,14.64,10.02,0.55,0.2,47.386993,15.094809
2023-10-25T14:00+00:00,248.28,100289.6,71.13,0.0,14.33,9.17,0.48,0.33,47.386993,15.094809
2023-10-25T15:00+00:00,107.31,100200.75,84.21,0.0,13.47,10.86,-0.33,-0.1,47.386993,15.094809
2023-10-25T16:00+00:00,0.0,100233.01,91.7,0.0,11.68,10.38,-0.21,-0.07,47.386993,15.094809
2023-10-25T17:00+00:00,0.0,100277.42,93.72,0.0,10.78,9.81,-0.19,-0.02,47.386993,15.094809
2023-10-25T18:00+00:00,0.0,100244.6,94.43,0.0,9.87,9.02,0.22,0.17,47.386993,15.094809
2023-10-25T19:00+00:00,0.0,100264.22,96.12,0.0,9.22,8.64,0.47,0.17,47.386993,15.094809
2023-10-25T20:00+00:00,0.0,100259.22,97.41,0.0,8.85,8.47,0.72,0.45,47.386993,15.094809
2023-10-25T21:00+00:00,0.0,100259.47,96.3,0.0,8.48,7.92,-0.09,-0.09,47.386993,15.094809
2023-10-25T22:00+00:00,0.0,100243.85,100.0,0.0,8.0,8.0,-0.05,-0.13,47.386993,15.094809
2023-10-25T23:00+00:00,0.0,100253.87,100.0,0.0,7.91,7.91,-0.04,-0.08,47.386993,15.094809
2023-10-26T00:00+00:00,0.0,100220.61,100.0,0.0,7.92,7.92,0.65,0.21,47.386993,15.094809
2023-10-26T01:00+00:00,0.0,100268.89,92.98,0.0,8.9,7.82,0.77,0.15,47.386993,15.094809
2023-10-26T02:00+00:00,0.0,100257.58,90.21,0.0,8.96,7.45,0.64,0.09,47.386993,15.094809
2023-10-26T03:00+00:00,0.0,100287.37,88.59,0.0,9.04,7.26,0.02,-0.07,47.386993,15.094809
2023-10-26T04:00+00:00,0.0,100249.73,92.44,0.0,8.76,7.6,-0.22,-0.1,47.386993,15.094809
2023-10-26T05:00+00:00,0.0,100249.39,92.57,0.0,8.67,7.54,0.12,-0.01,47.386993,15.094809
2023-10-26T06:00+00:00,2.01,100304.11,92.52,0.0,8.37,7.23,0.25,0.04,47.386993,15.094809
2023-10-26T07:00+00:00,114.83,100348.99,90.66,0.0,8.83,7.39,0.24,0.04,47.386993,15.094809
2023-10-26T08:00+00:00,231.09,100318.89,88.88,0.0,9.68,7.94,0.26,0.15,47.386993,15.094809
2023-10-26T09:00+00:00,271.5,100290.78,86.68,0.0,10.51,8.39,1.01,0.48,47.386993,15.094809
2023-10-26T10:00+00:00,190.22,100174.71,81.99,0.0,11.99,9.01,0.08,0.18,47.386993,15.094809
2023-10-26T11:00+00:00,294.73,100093.78,74.63,0.0,13.77,9.35,0.02,0.18,47.386993,15.094809
2023-10-26T12:00+00:00,165.47,100022.51,68.79,0.0,14.72,9.05,-0.55,0.02,47.386993,15.094809
2023-10-26T13:00+00:00,110.58,100014.26,70.67,0.002,14.57,9.31,-0.83,-0.16,47.386993,15.094809
2023-10-26T14:00+00:00,84.62,99983.92,74.0,0.001,14.48,9.9,-0.17,-0.05,47.386993,15.094809
2023-10-26T15:00+00:00,94.26,99974.15,75.74,0.0,14.41,10.19,-0.37,-0.05,47.386993,15.094809
2023-10-26T16:00+00:00,0.0,100044.28,85.35,0.0,12.39,10.0,-0.42,-0.2,47.386993,15.094809
2023-10-26T17:00+00:00,0.0,100104.22,89.72,0.0,11.28,9.65,-0.39,-0.2,47.386993,15.094809
2023-10-26T18:00+00:00,0.0,100130.83,93.16,0.0,11.08,10.02,-0.34,-0.21,47.386993,15.094809
2023-10-26T19:00+00:00,0.0,100089.03,94.73,0.0,10.62,9.81,-0.16,-0.15,47.386993,15.094809
2023-10-26T20:00+00:00,0.0,100009.28,96.45,0.0,10.24,9.7,-0.45,-0.17,47.386993,15.094809
2023-10-26T21:00+00:00,0.0,99999.64,98.02,0.0,10.03,9.73,-0.01,-0.1,47.386993,15.094809
2023-10-26T22:00+00:00,0.0,99904.67,100.0,0.002,9.84,9.84,-0.3,-0.2,47.386993,15.094809
2023-10-26T23:00+00:00,0.0,99904.06,100.0,0.485,9.72,9.72,-0.54,-0.23,47.386993,15.094809
2023-10-27T00:00+00:00,0.0,99786.12,100.0,1.013,9.41,9.41,-0.48,-0.3,47.386993,15.094809
